gen, ranking_float_twopoint_best, ranking_float_twopoint_ave
3737,   0.7843, 0.676682
3738,   0.7843,  0.68126
3739,   0.7843, 0.678115
3740,   0.7843, 0.684161
3741,   0.7843,  0.68145
3742,   0.7843, 0.685419
3743,   0.7843, 0.679515
3744,   0.7843, 0.677205
3745,   0.7843, 0.677463
3746,   0.7843, 0.679363
3747,   0.7843, 0.684481
3748,   0.7843, 0.674821
3749,   0.7843, 0.678997
3750,   0.7843, 0.678134
3751,   0.7843, 0.678175
3752,   0.7843, 0.671051
3753,   0.7843, 0.675265
3754,   0.7843, 0.683699
3755,   0.7843, 0.684206
3756,   0.7843, 0.681416
3757,   0.7843, 0.676248
3758,   0.7843, 0.677455
3759,   0.7843, 0.676196
3760,   0.7843, 0.677013
3761,   0.7843, 0.679991
3762,   0.7843, 0.678077
3763,   0.7843, 0.676598
3764,   0.7843, 0.677616
3765,   0.7843, 0.683774
3766,   0.7843, 0.685354
3767,   0.7843, 0.689636
3768,   0.7843, 0.688474
3769,   0.7843, 0.691958
3770,   0.7843, 0.682209
3771,   0.7843, 0.682764
3772,   0.7843, 0.684034
3773,   0.7843, 0.687167
3774,   0.7843, 0.671888
3775,   0.7843, 0.686839
3776,   0.7843, 0.683555
3777,   0.7843,  0.68147
3778,   0.7843,  0.67338
3779,   0.7843, 0.672906
3780,   0.7843,  0.67825
3781,   0.7843, 0.675215
3782,   0.7843,  0.68451
3783,   0.7843,  0.67848
3784,   0.7843, 0.677016
3785,   0.7843, 0.681501
3786,   0.7843, 0.681149
3787,   0.7843, 0.682646
3788,   0.7843, 0.688144
3789,   0.7846, 0.681996
3790,   0.7846, 0.673663
3791,   0.7849, 0.671012
3792,   0.7849, 0.679404
3793,   0.7849, 0.688596
3794,   0.7849, 0.684234
3795,   0.7849, 0.676986
3796,   0.7849, 0.681937
3797,   0.7849,  0.68031
3798,   0.7849, 0.681822
3799,   0.7849, 0.685472
3800,   0.7849, 0.686177
3801,   0.7849, 0.682197
3802,   0.7849, 0.691156
3803,   0.7849, 0.687526
3804,   0.7849, 0.690368
3805,   0.7849, 0.683822
3806,   0.7849, 0.680412
3807,   0.7849, 0.681741
3808,   0.7849, 0.681661
3809,   0.7849, 0.676538
3810,   0.7855, 0.675578
3811,   0.7855, 0.678823
3812,   0.7855, 0.675858
3813,   0.7855, 0.675142
3814,   0.7855, 0.682883
3815,   0.7855,  0.68158
3816,   0.7855, 0.679285
3817,   0.7855, 0.691723
3818,   0.7855,  0.67888
3819,   0.7855, 0.681392
3820,   0.7855, 0.685626
3821,   0.7855, 0.684751
3822,   0.7855, 0.675757
3823,   0.7855, 0.690768
3824,   0.7855, 0.680754
3825,   0.7855, 0.680213
3826,   0.7855, 0.675655
3827,   0.7855, 0.668241
3828,   0.7855, 0.680366
3829,   0.7855, 0.673734
3830,   0.7855, 0.673522
3831,   0.7855, 0.677297
3832,   0.7855, 0.674931
3833,   0.7855, 0.677198
3834,   0.7855, 0.676432
3835,   0.7855, 0.680557
3836,   0.7855, 0.679717
3837,   0.7855, 0.679827
3838,   0.7855, 0.676494
3839,   0.7855, 0.673593
3840,   0.7855, 0.677084
3841,   0.7855,  0.68192
3842,   0.7855, 0.676245
3843,   0.7855, 0.672752
3844,   0.7855,  0.67231
3845,   0.7855, 0.677138
3846,   0.7855, 0.674595
3847,   0.7855, 0.675077
3848,   0.7855, 0.670841
3849,   0.7855, 0.681243
3850,   0.7855, 0.686897
3851,   0.7855, 0.686055
3852,   0.7855,  0.68315
3853,   0.7855, 0.679043
3854,   0.7855, 0.680355
3855,   0.7855, 0.675267
3856,   0.7855, 0.676354
3857,   0.7855, 0.682132
3858,   0.7855, 0.686057
3859,   0.7855, 0.681677
3860,   0.7855, 0.684043
3861,   0.7855, 0.678554
3862,   0.7855, 0.685015
3863,   0.7855, 0.686082
3864,   0.7855, 0.687699
3865,   0.7855, 0.677211
3866,   0.7855, 0.679472
3867,   0.7855, 0.688559
3868,   0.7855, 0.685377
3869,   0.7855,  0.68517
3870,   0.7855, 0.683703
3871,   0.7855, 0.685342
3872,   0.7855, 0.672198
3873,   0.7855, 0.686221
3874,   0.7855, 0.683703
3875,   0.7855, 0.679579
3876,   0.7855, 0.681809
3877,   0.7855, 0.675703
3878,   0.7855, 0.677259
3879,   0.7855, 0.683356
3880,   0.7855, 0.678712
3881,   0.7855, 0.673467
3882,   0.7855,  0.67707
3883,   0.7855, 0.679999
3884,   0.7855, 0.679296
3885,   0.7855, 0.677591
3886,   0.7855, 0.667927
3887,   0.7855, 0.674405
3888,   0.7855, 0.676403
3889,   0.7855, 0.673551
3890,   0.7855,  0.67404
3891,   0.7855, 0.678438
3892,   0.7855, 0.684121
3893,   0.7855,  0.67939
3894,   0.7855,  0.67909
3895,   0.7855, 0.682565
3896,   0.7855, 0.677517
3897,   0.7855, 0.680721
3898,   0.7855, 0.682834
3899,   0.7855, 0.680742
3900,   0.7855, 0.687175
3901,   0.7855, 0.672809
3902,   0.7855, 0.671893
3903,   0.7855, 0.670708
3904,   0.7855, 0.675855
3905,   0.7855, 0.669889
3906,   0.7855, 0.669136
3907,   0.7855, 0.670528
3908,   0.7855, 0.681235
3909,   0.7855, 0.677323
3910,   0.7855, 0.678302
3911,   0.7855,  0.66895
3912,   0.7855,  0.67188
3913,   0.7855, 0.675184
3914,   0.7855, 0.677812
3915,   0.7855, 0.680014
3916,   0.7855, 0.678397
3917,   0.7855, 0.679936
3918,   0.7855, 0.684964
3919,   0.7855, 0.678015
3920,   0.7855, 0.681129
3921,   0.7855, 0.677925
3922,   0.7855,  0.67488
3923,   0.7855, 0.681853
3924,   0.7855, 0.683219
3925,   0.7855, 0.677916
3926,   0.7855, 0.674356
3927,   0.7855, 0.675237
3928,   0.7855, 0.673781
3929,   0.7855, 0.686313
3930,   0.7855, 0.683327
3931,   0.7855, 0.681709
3932,   0.7855, 0.670756
3933,   0.7855,  0.67763
3934,   0.7855, 0.679644
3935,   0.7855, 0.679126
3936,   0.7855, 0.682336
3937,   0.7855, 0.680453
3938,   0.7855,  0.68703
3939,   0.7855, 0.680346
3940,   0.7855, 0.675039
3941,   0.7855, 0.687233
3942,   0.7855, 0.677404
3943,   0.7855, 0.684497
3944,   0.7855, 0.676683
3945,   0.7855, 0.680183
3946,   0.7855, 0.677387
3947,   0.7855, 0.676773
3948,   0.7855, 0.677103
3949,   0.7855, 0.672502
3950,   0.7855,  0.66456
3951,   0.7855, 0.665242
3952,   0.7855, 0.684529
3953,   0.7855, 0.681866
3954,   0.7855,  0.67324
3955,   0.7855, 0.671065
3956,   0.7855, 0.681851
3957,   0.7855,  0.67219
3958,   0.7855, 0.678499
3959,   0.7855, 0.681271
3960,   0.7855, 0.681681
3961,   0.7855, 0.685778
3962,   0.7855, 0.681385
3963,   0.7855, 0.679124
3964,   0.7855, 0.675241
3965,   0.7855, 0.680958
3966,   0.7855, 0.685343
3967,   0.7855, 0.688993
3968,   0.7855,  0.68049
3969,   0.7855, 0.664614
3970,   0.7855, 0.670242
3971,   0.7855,  0.68346
3972,   0.7855,  0.68496
3973,   0.7855, 0.679857
3974,   0.7855, 0.674818
3975,   0.7855, 0.675604
3976,   0.7855, 0.681078
3977,   0.7855, 0.680336
3978,   0.7855, 0.679376
3979,   0.7855, 0.679653
3980,   0.7855, 0.669965
3981,   0.7855, 0.675776
3982,   0.7855, 0.676747
3983,   0.7855, 0.678028
3984,   0.7855, 0.668573
3985,   0.7855, 0.674764
3986,   0.7855,  0.67332
3987,   0.7855, 0.675485
3988,   0.7855, 0.671254
3989,   0.7855, 0.682121
3990,   0.7855, 0.681063
3991,   0.7855, 0.689358
3992,   0.7855, 0.690565
3993,   0.7855, 0.691728
3994,   0.7855,  0.68026
3995,   0.7855,  0.67632
3996,   0.7858, 0.681929
3997,   0.7858, 0.686011
3998,   0.7858, 0.688457
3999,   0.7859, 0.682043
4000,   0.7859, 0.676124
