gen, roulette_ternary_twopoint_best, roulette_ternary_twopoint_ave
3730,   0.7535, 0.529108
3731,   0.7535, 0.526896
3732,   0.7535, 0.523806
3733,   0.7535, 0.522683
3734,   0.7535, 0.528883
3735,   0.7535, 0.533562
3736,   0.7535, 0.524732
3737,   0.7535, 0.524166
3738,   0.7535, 0.528645
3739,   0.7535, 0.522996
3740,   0.7535, 0.525465
3741,   0.7535, 0.528018
3742,   0.7535, 0.537341
3743,   0.7535, 0.539294
3744,   0.7535, 0.540923
3745,   0.7535, 0.531127
3746,   0.7535, 0.539899
3747,   0.7535, 0.539346
3748,   0.7535,   0.5349
3749,   0.7535,  0.53524
3750,   0.7535, 0.532335
3751,   0.7535, 0.524414
3752,   0.7535, 0.528617
3753,   0.7535, 0.525527
3754,   0.7535, 0.527674
3755,   0.7535, 0.523397
3756,   0.7535,  0.51608
3757,   0.7535, 0.523042
3758,   0.7535, 0.516667
3759,   0.7535, 0.532902
3760,   0.7535, 0.528758
3761,   0.7535, 0.528918
3762,   0.7535,   0.5152
3763,   0.7535, 0.505892
3764,   0.7535, 0.504179
3765,   0.7535, 0.506994
3766,   0.7535, 0.510289
3767,   0.7535, 0.506303
3768,   0.7535, 0.506845
3769,   0.7535, 0.510671
3770,   0.7535, 0.510719
3771,   0.7535, 0.509402
3772,   0.7535, 0.512375
3773,   0.7535, 0.508499
3774,   0.7535, 0.509158
3775,   0.7535, 0.511642
3776,   0.7535, 0.512489
3777,   0.7535, 0.512942
3778,   0.7535, 0.512582
3779,   0.7535, 0.521412
3780,   0.7535, 0.517959
3781,   0.7566, 0.516518
3782,   0.7566, 0.520511
3783,   0.7566, 0.517481
3784,   0.7566,  0.51558
3785,   0.7566, 0.514728
3786,   0.7566, 0.522861
3787,   0.7566, 0.521418
3788,   0.7566, 0.513438
3789,   0.7566, 0.515522
3790,   0.7566,  0.51541
3791,   0.7566, 0.512222
3792,   0.7566, 0.516284
3793,   0.7566, 0.525926
3794,   0.7566, 0.529454
3795,   0.7566, 0.526653
3796,   0.7566, 0.526374
3797,   0.7566, 0.528135
3798,   0.7566, 0.524499
3799,   0.7566, 0.525665
3800,   0.7566,  0.52243
3801,   0.7566, 0.515929
3802,   0.7566, 0.522416
3803,   0.7566, 0.521752
3804,   0.7566, 0.532036
3805,   0.7566, 0.540219
3806,   0.7566, 0.533831
3807,   0.7566, 0.532717
3808,   0.7566, 0.530254
3809,   0.7566, 0.526526
3810,   0.7566, 0.514421
3811,   0.7566, 0.515811
3812,   0.7566, 0.521299
3813,   0.7566, 0.530056
3814,   0.7566, 0.526007
3815,   0.7566, 0.523788
3816,   0.7566, 0.519315
3817,   0.7566,  0.52324
3818,   0.7566, 0.511984
3819,   0.7566, 0.509687
3820,   0.7566, 0.519767
3821,   0.7566, 0.514584
3822,   0.7566, 0.505641
3823,   0.7566, 0.517546
3824,   0.7566, 0.522468
3825,   0.7566, 0.525441
3826,   0.7566, 0.530795
3827,   0.7566, 0.526302
3828,   0.7566, 0.524095
3829,   0.7566, 0.517252
3830,   0.7566, 0.518405
3831,   0.7566, 0.515601
3832,   0.7566, 0.517707
3833,   0.7566, 0.521447
3834,   0.7566, 0.525183
3835,   0.7566, 0.514287
3836,   0.7566, 0.511311
3837,   0.7566, 0.521832
3838,   0.7566, 0.525029
3839,   0.7566, 0.517579
3840,   0.7566, 0.519844
3841,   0.7566, 0.516573
3842,   0.7566, 0.519852
3843,   0.7566, 0.511169
3844,   0.7566, 0.519709
3845,   0.7566, 0.516197
3846,   0.7566, 0.508971
3847,   0.7566, 0.519714
3848,   0.7566, 0.522528
3849,   0.7566, 0.513071
3850,   0.7566, 0.518913
3851,   0.7566, 0.514389
3852,   0.7566, 0.519945
3853,   0.7566,  0.51926
3854,   0.7566, 0.532907
3855,   0.7566, 0.522406
3856,   0.7566, 0.518687
3857,   0.7566, 0.514624
3858,   0.7566, 0.513766
3859,   0.7566, 0.521399
3860,   0.7566, 0.521832
3861,   0.7566, 0.520417
3862,   0.7566, 0.522866
3863,   0.7566, 0.518233
3864,   0.7566, 0.513654
3865,   0.7566, 0.514762
3866,   0.7566, 0.516287
3867,   0.7566, 0.519727
3868,   0.7566, 0.525687
3869,   0.7566, 0.525558
3870,   0.7566, 0.523938
3871,   0.7566, 0.522416
3872,   0.7566, 0.522565
3873,   0.7566, 0.506641
3874,   0.7566, 0.510703
3875,   0.7566, 0.515462
3876,   0.7566, 0.518159
3877,   0.7566,  0.51958
3878,   0.7566, 0.521638
3879,   0.7566, 0.524044
3880,   0.7566, 0.527017
3881,   0.7566, 0.517087
3882,   0.7566, 0.513667
3883,   0.7566, 0.512079
3884,   0.7566, 0.511451
3885,   0.7566, 0.507262
3886,   0.7566, 0.512957
3887,   0.7566, 0.515272
3888,   0.7566, 0.519322
3889,   0.7566, 0.517686
3890,   0.7566, 0.516238
3891,   0.7566, 0.512966
3892,   0.7566, 0.513472
3893,   0.7566, 0.510499
3894,   0.7566, 0.512389
3895,   0.7566, 0.514645
3896,   0.7566, 0.515278
3897,   0.7566, 0.513204
3898,   0.7566, 0.521112
3899,   0.7566, 0.512596
3900,   0.7566, 0.505149
3901,   0.7566, 0.505693
3902,   0.7566,  0.50063
3903,   0.7566, 0.518025
3904,   0.7566, 0.514114
3905,   0.7566, 0.523132
3906,   0.7566, 0.528179
3907,   0.7566, 0.531141
3908,   0.7566, 0.530668
3909,   0.7566, 0.521785
3910,   0.7566, 0.521526
3911,   0.7566, 0.526207
3912,   0.7566, 0.523978
3913,   0.7566, 0.530703
3914,   0.7566, 0.539518
3915,   0.7566, 0.537526
3916,   0.7566, 0.539832
3917,   0.7566, 0.536474
3918,   0.7566,  0.52065
3919,   0.7566, 0.522172
3920,   0.7566, 0.530569
3921,   0.7566, 0.531841
3922,   0.7566, 0.525934
3923,   0.7566, 0.520792
3924,   0.7566, 0.516361
3925,   0.7566, 0.519729
3926,   0.7566, 0.523239
3927,   0.7566, 0.519422
3928,   0.7566, 0.515851
3929,   0.7566, 0.521013
3930,   0.7566, 0.525804
3931,   0.7566,  0.52159
3932,   0.7566, 0.520997
3933,   0.7566, 0.515567
3934,   0.7566, 0.514591
3935,   0.7566,  0.52329
3936,   0.7566, 0.522134
3937,   0.7566, 0.528867
3938,   0.7566, 0.529745
3939,   0.7566, 0.527737
3940,   0.7566, 0.522931
3941,   0.7568, 0.520533
3942,   0.7568, 0.522912
3943,   0.7568, 0.524364
3944,   0.7568,  0.52796
3945,   0.7568, 0.528251
3946,   0.7568, 0.522885
3947,   0.7568,  0.51933
3948,   0.7568, 0.529908
3949,   0.7568, 0.524969
3950,   0.7568, 0.520886
3951,   0.7568,  0.51025
3952,   0.7599, 0.509395
3953,   0.7599, 0.515752
3954,   0.7599,  0.51559
3955,   0.7599, 0.516914
3956,   0.7599, 0.518854
3957,   0.7599,  0.51636
3958,   0.7599, 0.524499
3959,   0.7599, 0.527616
3960,   0.7599, 0.522039
3961,   0.7599, 0.521933
3962,   0.7599, 0.513314
3963,   0.7599, 0.520434
3964,   0.7599,  0.52255
3965,   0.7599, 0.530761
3966,   0.7599, 0.532526
3967,   0.7599, 0.524841
3968,   0.7599, 0.532122
3969,   0.7599, 0.519924
3970,   0.7599, 0.519749
3971,   0.7599, 0.520771
3972,   0.7599, 0.532112
3973,   0.7599,  0.52019
3974,   0.7599, 0.507458
3975,   0.7599, 0.520455
3976,   0.7599, 0.523919
3977,   0.7599, 0.534164
3978,   0.7599, 0.534052
3979,   0.7599, 0.533612
3980,   0.7599, 0.525284
3981,   0.7599, 0.529031
3982,   0.7599, 0.527281
3983,   0.7599, 0.515652
3984,   0.7599,  0.50904
3985,   0.7599, 0.520208
3986,   0.7599, 0.519987
3987,   0.7599, 0.520462
3988,   0.7599, 0.525333
3989,   0.7599, 0.525706
3990,   0.7599, 0.518046
3991,   0.7599, 0.508902
3992,   0.7599,  0.50944
3993,   0.7599, 0.511563
3994,   0.7599, 0.508193
3995,   0.7599, 0.515714
3996,   0.7599, 0.513506
3997,   0.7599, 0.520483
3998,   0.7599, 0.523527
3999,   0.7599, 0.520546
4000,   0.7599, 0.526355
