gen, roulette_scalar_uniform_best, roulette_scalar_uniform_ave
3734,   0.7241, 0.505104
3735,   0.7241,  0.50812
3736,   0.7241, 0.503995
3737,   0.7241, 0.507088
3738,   0.7241, 0.509158
3739,   0.7241, 0.508156
3740,   0.7241, 0.509823
3741,   0.7241, 0.503391
3742,   0.7241,  0.50255
3743,   0.7241, 0.503901
3744,   0.7241, 0.493178
3745,   0.7241, 0.496408
3746,   0.7264, 0.496842
3747,   0.7264, 0.497545
3748,   0.7264, 0.498345
3749,   0.7264, 0.504219
3750,   0.7264, 0.506582
3751,   0.7264, 0.508583
3752,   0.7264, 0.514171
3753,   0.7264, 0.507436
3754,   0.7264, 0.511421
3755,   0.7264, 0.507192
3756,   0.7264, 0.504339
3757,   0.7264, 0.506811
3758,   0.7264, 0.506016
3759,   0.7264, 0.500615
3760,   0.7264, 0.502202
3761,   0.7264, 0.502757
3762,   0.7264, 0.505239
3763,   0.7264, 0.505772
3764,   0.7264, 0.514386
3765,   0.7264, 0.521299
3766,   0.7264,  0.51561
3767,   0.7264, 0.506958
3768,   0.7264, 0.506558
3769,   0.7264, 0.502929
3770,   0.7264, 0.503586
3771,   0.7264, 0.512078
3772,   0.7264,  0.50818
3773,   0.7264, 0.514708
3774,   0.7264, 0.512979
3775,   0.7264, 0.509017
3776,   0.7264, 0.505221
3777,   0.7264,  0.51949
3778,   0.7264, 0.509688
3779,   0.7264,  0.51375
3780,   0.7264, 0.511319
3781,   0.7264,  0.51555
3782,   0.7264, 0.509905
3783,   0.7264, 0.508583
3784,   0.7264,  0.50703
3785,   0.7264, 0.509363
3786,   0.7264, 0.510219
3787,   0.7264, 0.503332
3788,   0.7264, 0.503213
3789,   0.7264, 0.504953
3790,   0.7264, 0.502819
3791,   0.7264, 0.506665
3792,   0.7264, 0.509432
3793,   0.7264, 0.508664
3794,   0.7264, 0.502067
3795,   0.7264, 0.505549
3796,   0.7264, 0.508926
3797,   0.7264, 0.505921
3798,   0.7264, 0.505059
3799,   0.7264, 0.505118
3800,   0.7264, 0.501457
3801,   0.7264, 0.501147
3802,   0.7264, 0.503149
3803,   0.7264, 0.506339
3804,   0.7264,  0.51097
3805,   0.7264, 0.510302
3806,   0.7264,  0.50762
3807,   0.7264,  0.50561
3808,   0.7264,  0.50084
3809,   0.7264, 0.500021
3810,   0.7264, 0.504091
3811,   0.7264,  0.49999
3812,   0.7264, 0.503814
3813,   0.7264, 0.499087
3814,   0.7264, 0.502023
3815,   0.7264, 0.503281
3816,   0.7264, 0.509067
3817,   0.7264, 0.507727
3818,   0.7264, 0.510403
3819,   0.7264, 0.508553
3820,   0.7264, 0.510884
3821,   0.7264,  0.51071
3822,   0.7264,  0.50216
3823,   0.7264, 0.504198
3824,   0.7264, 0.513514
3825,   0.7264, 0.516116
3826,   0.7264, 0.514278
3827,   0.7264, 0.516847
3828,   0.7264, 0.521214
3829,   0.7264, 0.526131
3830,   0.7264, 0.525483
3831,   0.7264, 0.506532
3832,   0.7264, 0.517682
3833,   0.7264,  0.50667
3834,   0.7264, 0.508717
3835,   0.7264, 0.506254
3836,   0.7264, 0.504678
3837,   0.7264, 0.509712
3838,   0.7264, 0.508201
3839,   0.7264, 0.506963
3840,   0.7264, 0.506698
3841,   0.7264, 0.504447
3842,   0.7264, 0.511745
3843,   0.7264, 0.509733
3844,   0.7264, 0.508878
3845,   0.7264, 0.511424
3846,   0.7264,  0.50549
3847,   0.7264,  0.50524
3848,   0.7264, 0.506901
3849,   0.7264, 0.505958
3850,   0.7264, 0.509721
3851,   0.7264,  0.50053
3852,   0.7264, 0.495017
3853,   0.7264, 0.494603
3854,   0.7264, 0.495078
3855,   0.7264, 0.500133
3856,   0.7264, 0.505602
3857,   0.7264, 0.500011
3858,   0.7264,  0.49656
3859,   0.7264, 0.499326
3860,   0.7264,  0.50173
3861,   0.7264, 0.500757
3862,   0.7264, 0.505614
3863,   0.7264, 0.495863
3864,   0.7264, 0.504292
3865,   0.7264, 0.503021
3866,   0.7264, 0.500763
3867,   0.7264,  0.50155
3868,   0.7264, 0.509812
3869,   0.7264, 0.513108
3870,   0.7264, 0.513963
3871,   0.7264, 0.519446
3872,   0.7264, 0.521559
3873,   0.7264,  0.52153
3874,   0.7264,  0.51795
3875,   0.7264, 0.509067
3876,   0.7264, 0.514337
3877,   0.7264, 0.513534
3878,   0.7264, 0.512501
3879,   0.7264, 0.503992
3880,   0.7264, 0.504861
3881,   0.7264, 0.507912
3882,   0.7264, 0.505848
3883,   0.7264, 0.520273
3884,   0.7264, 0.515123
3885,   0.7264, 0.512008
3886,   0.7264,   0.5095
3887,   0.7264, 0.507721
3888,   0.7264, 0.511972
3889,   0.7264, 0.512485
3890,   0.7264, 0.512516
3891,   0.7264, 0.513206
3892,   0.7264, 0.512443
3893,   0.7264, 0.513027
3894,   0.7264, 0.511255
3895,   0.7264, 0.512165
3896,   0.7264, 0.505889
3897,   0.7264, 0.500588
3898,   0.7264, 0.502374
3899,   0.7264, 0.505089
3900,   0.7264, 0.499158
3901,   0.7264, 0.501246
3902,   0.7264, 0.499907
3903,   0.7264, 0.496921
3904,   0.7264, 0.503873
3905,   0.7264, 0.500403
3906,   0.7264, 0.495171
3907,   0.7264,  0.49424
3908,   0.7264, 0.496196
3909,   0.7264, 0.497198
3910,   0.7264, 0.499788
3911,   0.7264, 0.505998
3912,   0.7264, 0.503065
3913,   0.7264, 0.502907
3914,   0.7264, 0.505319
3915,   0.7264, 0.511023
3916,   0.7264, 0.507626
3917,   0.7264, 0.501072
3918,   0.7264, 0.499109
3919,   0.7264, 0.496854
3920,   0.7264, 0.495456
3921,   0.7264, 0.500206
3922,   0.7264, 0.499514
3923,   0.7264, 0.500992
3924,   0.7264, 0.502328
3925,   0.7264, 0.500274
3926,   0.7264, 0.492929
3927,   0.7264, 0.499371
3928,   0.7264,  0.50161
3929,   0.7264, 0.504781
3930,   0.7264, 0.506415
3931,   0.7264, 0.504542
3932,   0.7264, 0.498669
3933,   0.7264, 0.501405
3934,   0.7264, 0.505814
3935,   0.7264, 0.514604
3936,   0.7264,  0.50263
3937,   0.7264, 0.500533
3938,   0.7264, 0.505492
3939,   0.7264, 0.506019
3940,   0.7264, 0.504915
3941,   0.7264, 0.512062
3942,   0.7264, 0.514012
3943,   0.7264, 0.509467
3944,   0.7264, 0.509271
3945,   0.7264, 0.514631
3946,   0.7264, 0.510278
3947,   0.7264, 0.508736
3948,   0.7264, 0.508842
3949,   0.7264, 0.511582
3950,   0.7264, 0.510978
3951,   0.7264, 0.509353
3952,   0.7264, 0.512187
3953,   0.7264, 0.514023
3954,   0.7264, 0.505001
3955,   0.7264, 0.504207
3956,   0.7264, 0.510075
3957,   0.7264, 0.503688
3958,   0.7264, 0.507395
3959,   0.7264, 0.506907
3960,   0.7264, 0.504651
3961,   0.7264, 0.504834
3962,   0.7264, 0.502593
3963,   0.7264, 0.497637
3964,   0.7264, 0.497667
3965,   0.7264, 0.506562
3966,   0.7264, 0.499685
3967,   0.7264, 0.503859
3968,   0.7264, 0.503758
3969,   0.7264, 0.505726
3970,   0.7264, 0.506354
3971,   0.7264,  0.50074
3972,   0.7264,  0.50262
3973,   0.7264, 0.499156
3974,   0.7264, 0.505798
3975,   0.7264, 0.498631
3976,   0.7264, 0.506782
3977,   0.7264, 0.506572
3978,   0.7264,  0.50493
3979,   0.7264,  0.50068
3980,   0.7264,   0.5071
3981,   0.7264,  0.50698
3982,   0.7264, 0.508694
3983,   0.7264, 0.505992
3984,   0.7264, 0.503108
3985,   0.7264, 0.505387
3986,   0.7311, 0.504641
3987,   0.7311, 0.507926
3988,   0.7311,  0.50448
3989,   0.7311, 0.502532
3990,   0.7311,  0.51486
3991,   0.7311, 0.506157
3992,   0.7311,  0.51158
3993,   0.7311, 0.506865
3994,   0.7311,  0.50795
3995,   0.7311, 0.513928
3996,   0.7311, 0.510154
3997,   0.7311, 0.509707
3998,   0.7311, 0.514948
3999,   0.7311, 0.511761
4000,   0.7311, 0.509316
