gen, roulette_scalar_onepoint_best, roulette_scalar_onepoint_ave
3756,   0.7501, 0.508286
3757,   0.7501, 0.517565
3758,   0.7501, 0.523226
3759,   0.7501, 0.514924
3760,   0.7501, 0.514229
3761,   0.7501, 0.513169
3762,   0.7501, 0.517046
3763,   0.7501, 0.519672
3764,   0.7501, 0.510257
3765,   0.7501, 0.508798
3766,   0.7501, 0.508951
3767,   0.7501, 0.509297
3768,   0.7501,  0.50417
3769,   0.7501, 0.511702
3770,   0.7501,  0.51336
3771,   0.7501, 0.522237
3772,   0.7501, 0.525177
3773,   0.7501, 0.526159
3774,   0.7501,  0.52188
3775,   0.7501, 0.518436
3776,   0.7501, 0.511119
3777,   0.7501, 0.511306
3778,   0.7501, 0.519099
3779,   0.7501, 0.518673
3780,   0.7501, 0.533113
3781,   0.7501, 0.529957
3782,   0.7501, 0.528804
3783,   0.7501, 0.515443
3784,   0.7501, 0.509887
3785,   0.7501, 0.510026
3786,   0.7501, 0.516449
3787,   0.7501, 0.516805
3788,   0.7501,  0.51704
3789,   0.7501, 0.510333
3790,   0.7501, 0.509073
3791,   0.7501, 0.505813
3792,   0.7501,  0.51039
3793,   0.7501, 0.514944
3794,   0.7501, 0.516409
3795,   0.7501, 0.516111
3796,   0.7501, 0.512129
3797,   0.7501, 0.516891
3798,   0.7501, 0.512194
3799,   0.7501, 0.514305
3800,   0.7501, 0.518786
3801,   0.7501, 0.529151
3802,   0.7501, 0.533208
3803,   0.7501, 0.527955
3804,   0.7501, 0.533599
3805,   0.7501,  0.53304
3806,   0.7501,  0.52845
3807,   0.7501, 0.524686
3808,   0.7501, 0.515747
3809,   0.7501,  0.51649
3810,   0.7501, 0.514579
3811,   0.7501, 0.510726
3812,   0.7501, 0.507784
3813,   0.7501, 0.514239
3814,   0.7501, 0.521304
3815,   0.7501, 0.524166
3816,   0.7501, 0.514481
3817,   0.7501, 0.519862
3818,   0.7501, 0.519879
3819,   0.7501, 0.514033
3820,   0.7501, 0.521228
3821,   0.7501, 0.518158
3822,   0.7501, 0.518125
3823,   0.7501, 0.519073
3824,   0.7501, 0.521458
3825,   0.7501, 0.520827
3826,   0.7501, 0.505911
3827,   0.7501, 0.510941
3828,   0.7501, 0.506495
3829,   0.7501, 0.511474
3830,   0.7501, 0.513175
3831,   0.7501, 0.517212
3832,   0.7501, 0.522951
3833,   0.7501, 0.523746
3834,   0.7501, 0.520666
3835,   0.7501, 0.526393
3836,   0.7501, 0.526836
3837,   0.7501, 0.514307
3838,   0.7501, 0.521999
3839,   0.7501, 0.530171
3840,   0.7501, 0.527961
3841,   0.7501, 0.529482
3842,   0.7501,  0.53414
3843,   0.7501, 0.531211
3844,   0.7501, 0.524543
3845,   0.7501, 0.518463
3846,   0.7501, 0.516112
3847,   0.7501,  0.51845
3848,   0.7501, 0.518655
3849,   0.7501, 0.518374
3850,   0.7501, 0.513726
3851,   0.7501, 0.515518
3852,   0.7501,  0.51056
3853,   0.7501, 0.506621
3854,   0.7501, 0.511344
3855,   0.7501, 0.503326
3856,   0.7501, 0.514942
3857,   0.7501, 0.509314
3858,   0.7501, 0.515795
3859,   0.7501, 0.517352
3860,   0.7501, 0.519077
3861,   0.7501, 0.522491
3862,   0.7501, 0.524665
3863,   0.7501, 0.528399
3864,   0.7501,  0.52793
3865,   0.7501, 0.530396
3866,   0.7501, 0.521755
3867,   0.7501, 0.516317
3868,   0.7501, 0.508032
3869,   0.7501, 0.505501
3870,   0.7501, 0.516013
3871,   0.7501, 0.514708
3872,   0.7501, 0.520142
3873,   0.7501, 0.521119
3874,   0.7501, 0.516929
3875,   0.7501, 0.522386
3876,   0.7501, 0.519671
3877,   0.7501, 0.518473
3878,   0.7501, 0.508772
3879,   0.7501, 0.507011
3880,   0.7501, 0.504719
3881,   0.7501, 0.513976
3882,   0.7501, 0.518195
3883,   0.7501, 0.513969
3884,   0.7501, 0.518725
3885,   0.7501, 0.518871
3886,   0.7528, 0.523297
3887,   0.7528, 0.528769
3888,   0.7528,  0.52223
3889,   0.7528, 0.515774
3890,   0.7528, 0.517596
3891,   0.7528, 0.517805
3892,   0.7528,  0.52116
3893,   0.7528, 0.519796
3894,   0.7528, 0.519666
3895,   0.7528, 0.517165
3896,   0.7528, 0.525707
3897,   0.7528, 0.529054
3898,   0.7528, 0.520123
3899,   0.7528, 0.523077
3900,   0.7528, 0.518288
3901,   0.7528, 0.531578
3902,   0.7528, 0.526253
3903,   0.7528, 0.533379
3904,   0.7528,  0.53603
3905,   0.7528, 0.531719
3906,   0.7528, 0.530638
3907,   0.7528, 0.517815
3908,   0.7528, 0.514551
3909,   0.7528,  0.51775
3910,   0.7528, 0.523003
3911,   0.7528, 0.523833
3912,   0.7528, 0.525159
3913,   0.7528,  0.53123
3914,   0.7528, 0.531348
3915,   0.7528, 0.531034
3916,   0.7528, 0.532307
3917,   0.7528, 0.526795
3918,   0.7528,  0.52757
3919,   0.7528, 0.525177
3920,   0.7528, 0.525496
3921,   0.7528, 0.528793
3922,   0.7528, 0.528775
3923,   0.7528, 0.525893
3924,   0.7528, 0.535152
3925,   0.7528, 0.536399
3926,   0.7528, 0.522948
3927,   0.7528, 0.533828
3928,   0.7528, 0.527547
3929,   0.7528, 0.522225
3930,   0.7528, 0.519518
3931,   0.7528, 0.516167
3932,   0.7528, 0.514075
3933,   0.7528, 0.514567
3934,   0.7528, 0.514856
3935,   0.7528, 0.522477
3936,   0.7528, 0.519786
3937,   0.7528, 0.527327
3938,   0.7528, 0.527182
3939,   0.7528, 0.531745
3940,   0.7528, 0.530648
3941,   0.7528,  0.52839
3942,   0.7528, 0.519664
3943,   0.7528, 0.516801
3944,   0.7528, 0.512367
3945,   0.7528, 0.515136
3946,   0.7528,  0.51343
3947,   0.7528, 0.519154
3948,   0.7528,  0.51793
3949,   0.7528, 0.519383
3950,   0.7528, 0.512707
3951,   0.7528, 0.518811
3952,   0.7528, 0.511586
3953,   0.7528, 0.525069
3954,   0.7528, 0.527724
3955,   0.7528, 0.523495
3956,   0.7528,  0.52701
3957,   0.7528, 0.535645
3958,   0.7528, 0.528579
3959,   0.7528, 0.532116
3960,   0.7528, 0.523971
3961,   0.7528, 0.524794
3962,   0.7528, 0.523574
3963,   0.7528, 0.520747
3964,   0.7528, 0.531791
3965,   0.7528, 0.525566
3966,   0.7528, 0.528982
3967,   0.7528, 0.521992
3968,   0.7528, 0.520223
3969,   0.7528, 0.514802
3970,   0.7528, 0.506173
3971,   0.7528, 0.506951
3972,   0.7528, 0.515356
3973,   0.7528, 0.524377
3974,   0.7528, 0.523735
3975,   0.7528, 0.523325
3976,   0.7528, 0.526959
3977,   0.7528, 0.522089
3978,   0.7528, 0.524662
3979,   0.7528, 0.520967
3980,   0.7528, 0.523108
3981,   0.7528, 0.517933
3982,   0.7528,  0.51971
3983,   0.7528, 0.513862
3984,   0.7528, 0.512365
3985,   0.7528, 0.509684
3986,   0.7528, 0.511315
3987,   0.7528, 0.515576
3988,   0.7528, 0.510661
3989,   0.7528, 0.511876
3990,   0.7528, 0.516887
3991,   0.7528, 0.509763
3992,   0.7528, 0.514997
3993,   0.7528, 0.525772
3994,   0.7528, 0.534093
3995,   0.7528, 0.530979
3996,   0.7528, 0.525989
3997,   0.7528, 0.525083
3998,   0.7528, 0.521751
3999,   0.7528, 0.516782
4000,   0.7528, 0.514258
