gen, roulette_scalar_twopoint_best, roulette_scalar_twopoint_ave
3748,   0.7841, 0.537175
3749,   0.7841, 0.529574
3750,   0.7841, 0.527185
3751,   0.7841,  0.52387
3752,   0.7841, 0.525474
3753,   0.7841, 0.531439
3754,   0.7841, 0.532203
3755,   0.7841, 0.530453
3756,   0.7841, 0.518405
3757,   0.7841, 0.531687
3758,   0.7841, 0.532064
3759,   0.7841,  0.53699
3760,   0.7841, 0.526267
3761,   0.7841, 0.529135
3762,   0.7841, 0.528382
3763,   0.7841, 0.522584
3764,   0.7841, 0.529574
3765,   0.7841, 0.530256
3766,   0.7841, 0.524755
3767,   0.7841, 0.528834
3768,   0.7841, 0.525324
3769,   0.7841, 0.528247
3770,   0.7841, 0.526342
3771,   0.7841, 0.547673
3772,   0.7841, 0.553319
3773,   0.7841, 0.545883
3774,   0.7841, 0.530477
3775,   0.7841, 0.535856
3776,   0.7841, 0.540715
3777,   0.7841, 0.529647
3778,   0.7841, 0.529099
3779,   0.7841, 0.534576
3780,   0.7841, 0.531093
3781,   0.7841, 0.532575
3782,   0.7841, 0.522293
3783,   0.7841, 0.519113
3784,   0.7841, 0.521199
3785,   0.7841, 0.529811
3786,   0.7841, 0.524237
3787,   0.7841, 0.528559
3788,   0.7841, 0.524829
3789,   0.7841, 0.533866
3790,   0.7841,  0.52419
3791,   0.7841, 0.525561
3792,   0.7841, 0.523538
3793,   0.7841, 0.526998
3794,   0.7841, 0.532485
3795,   0.7841, 0.528702
3796,   0.7841, 0.534454
3797,   0.7841, 0.528812
3798,   0.7841, 0.536855
3799,   0.7841, 0.540524
3800,   0.7841, 0.527231
3801,   0.7841, 0.527536
3802,   0.7841, 0.524797
3803,   0.7841, 0.527539
3804,   0.7841, 0.533011
3805,   0.7841, 0.531536
3806,   0.7841, 0.532843
3807,   0.7841, 0.531071
3808,   0.7841, 0.512677
3809,   0.7841, 0.515829
3810,   0.7841, 0.518579
3811,   0.7841,  0.50126
3812,   0.7841, 0.510028
3813,   0.7841, 0.512317
3814,   0.7841, 0.509378
3815,   0.7841, 0.499236
3816,   0.7841, 0.507119
3817,   0.7841, 0.510983
3818,   0.7841, 0.516833
3819,   0.7841, 0.522354
3820,   0.7841, 0.525399
3821,   0.7841, 0.517998
3822,   0.7841, 0.523708
3823,   0.7841, 0.540578
3824,   0.7841, 0.541179
3825,   0.7841, 0.549229
3826,   0.7841, 0.552076
3827,   0.7841, 0.538456
3828,   0.7841, 0.542919
3829,   0.7841, 0.538155
3830,   0.7871, 0.531603
3831,   0.7871, 0.530606
3832,   0.7871, 0.521038
3833,   0.7871, 0.532931
3834,   0.7871, 0.531465
3835,   0.7871,   0.5337
3836,   0.7871, 0.526507
3837,   0.7871, 0.530379
3838,   0.7871, 0.527889
3839,   0.7871, 0.527004
3840,   0.7871, 0.534792
3841,   0.7871, 0.536624
3842,   0.7871, 0.527409
3843,   0.7871, 0.527047
3844,   0.7871, 0.526758
3845,   0.7871, 0.534476
3846,   0.7871, 0.540057
3847,   0.7871, 0.544151
3848,   0.7871, 0.539106
3849,   0.7871, 0.526461
3850,   0.7871, 0.539698
3851,   0.7871,   0.5326
3852,   0.7871, 0.535858
3853,   0.7871, 0.528836
3854,   0.7871, 0.537126
3855,   0.7871, 0.539795
3856,   0.7871, 0.536011
3857,   0.7871, 0.531431
3858,   0.7871, 0.539472
3859,   0.7871, 0.547486
3860,   0.7871, 0.552222
3861,   0.7871, 0.551533
3862,   0.7871, 0.553508
3863,   0.7871, 0.537481
3864,   0.7871, 0.541952
3865,   0.7871, 0.531314
3866,   0.7871, 0.525566
3867,   0.7871,  0.51979
3868,   0.7871, 0.528645
3869,   0.7871, 0.536972
3870,   0.7871, 0.541908
3871,   0.7871, 0.539797
3872,   0.7871, 0.543629
3873,   0.7871, 0.536191
3874,   0.7871, 0.540122
3875,   0.7871,  0.53211
3876,   0.7871, 0.541242
3877,   0.7871, 0.532514
3878,   0.7871, 0.527078
3879,   0.7871, 0.530415
3880,   0.7871, 0.535564
3881,   0.7871, 0.531308
3882,   0.7871,  0.52706
3883,   0.7871, 0.523308
3884,   0.7871, 0.522152
3885,   0.7871, 0.520741
3886,   0.7871, 0.526967
3887,   0.7871, 0.522447
3888,   0.7871, 0.520341
3889,   0.7871, 0.542372
3890,   0.7871, 0.541641
3891,   0.7871, 0.541977
3892,   0.7871, 0.542466
3893,   0.7871, 0.544642
3894,   0.7871, 0.544746
3895,   0.7871, 0.542402
3896,   0.7871, 0.549622
3897,   0.7871, 0.544248
3898,   0.7871,  0.53352
3899,   0.7871, 0.534324
3900,   0.7871, 0.536278
3901,   0.7871, 0.535246
3902,   0.7871, 0.533753
3903,   0.7871, 0.542545
3904,   0.7871, 0.538882
3905,   0.7871, 0.548373
3906,   0.7871, 0.537023
3907,   0.7871, 0.534379
3908,   0.7871, 0.539434
3909,   0.7871, 0.534015
3910,   0.7871, 0.535301
3911,   0.7871, 0.539166
3912,   0.7871, 0.541066
3913,   0.7871, 0.539504
3914,   0.7871, 0.551713
3915,   0.7871, 0.543073
3916,   0.7871, 0.531141
3917,   0.7871, 0.533282
3918,   0.7852, 0.531711
3919,   0.7852, 0.542154
3920,   0.7852, 0.538388
3921,   0.7852, 0.541239
3922,   0.7852, 0.539181
3923,   0.7852, 0.535987
3924,   0.7852, 0.545154
3925,   0.7852, 0.528226
3926,   0.7852, 0.527267
3927,   0.7852, 0.528181
3928,   0.7852, 0.531421
3929,   0.7852, 0.523328
3930,   0.7852, 0.524189
3931,   0.7852, 0.526914
3932,   0.7852, 0.516838
3933,   0.7852, 0.519592
3934,   0.7852, 0.515041
3935,   0.7852, 0.524184
3936,   0.7852, 0.530434
3937,   0.7852, 0.525798
3938,   0.7852, 0.521244
3939,   0.7852, 0.516247
3940,   0.7852, 0.521655
3941,   0.7852, 0.528584
3942,   0.7852, 0.536842
3943,   0.7852, 0.538531
3944,   0.7852, 0.539884
3945,   0.7852, 0.527768
3946,   0.7852, 0.527269
3947,   0.7852,  0.52628
3948,   0.7852, 0.532291
3949,   0.7852, 0.530413
3950,   0.7852, 0.524336
3951,   0.7813, 0.524944
3952,   0.7813, 0.525204
3953,   0.7813,  0.53414
3954,   0.7813, 0.527495
3955,   0.7813, 0.530713
3956,   0.7813, 0.529658
3957,   0.7885, 0.529972
3958,   0.7885, 0.526235
3959,   0.7885, 0.531063
3960,   0.7885, 0.527231
3961,   0.7885, 0.526554
3962,   0.7885,  0.52686
3963,   0.7885, 0.533932
3964,   0.7885, 0.525744
3965,   0.7885, 0.522194
3966,   0.7885, 0.529416
3967,   0.7885, 0.522294
3968,   0.7885,  0.53143
3969,   0.7885, 0.522778
3970,   0.7885,  0.52123
3971,   0.7885,  0.52547
3972,   0.7885, 0.532253
3973,   0.7885, 0.538703
3974,   0.7885, 0.532807
3975,   0.7885, 0.535085
3976,   0.7885, 0.530051
3977,   0.7885, 0.540641
3978,   0.7885, 0.528482
3979,   0.7885, 0.534703
3980,   0.7885, 0.533505
3981,   0.7885,  0.53526
3982,   0.7885, 0.537241
3983,   0.7885, 0.528139
3984,   0.7885, 0.517787
3985,   0.7885, 0.518353
3986,   0.7885, 0.520847
3987,   0.7885, 0.527101
3988,   0.7885, 0.519578
3989,   0.7885, 0.529656
3990,   0.7885, 0.522008
3991,   0.7885, 0.519265
3992,   0.7885, 0.523681
3993,   0.7885, 0.527893
3994,   0.7885, 0.535494
3995,   0.7885, 0.530629
3996,   0.7885, 0.535869
3997,   0.7885, 0.535787
3998,   0.7885, 0.533896
3999,   0.7885, 0.538975
4000,   0.7885, 0.534891
