gen, tournament_binary_twopoint_best, tournament_binary_twopoint_ave
3723,   0.8167, 0.743573
3724,   0.8167, 0.748682
3725,   0.8167, 0.741789
3726,   0.8167, 0.743618
3727,   0.8167, 0.745223
3728,   0.8167, 0.740565
3729,   0.8169, 0.741285
3730,   0.8169,  0.74531
3731,   0.8169, 0.744464
3732,   0.8169, 0.748675
3733,   0.8169, 0.745752
3734,   0.8169,  0.74613
3735,   0.8169, 0.749839
3736,   0.8169,  0.74741
3737,   0.8169, 0.743304
3738,   0.8169, 0.740423
3739,   0.8169,  0.74062
3740,   0.8169, 0.745097
3741,   0.8169, 0.744754
3742,   0.8169, 0.743442
3743,   0.8169, 0.745043
3744,   0.8169, 0.745273
3745,   0.8169, 0.747731
3746,   0.8169, 0.747193
3747,   0.8169, 0.745094
3748,   0.8169, 0.746945
3749,   0.8169, 0.746282
3750,   0.8169,  0.74864
3751,   0.8169, 0.745601
3752,   0.8169, 0.743808
3753,   0.8169, 0.741197
3754,   0.8169,  0.74644
3755,   0.8169, 0.746262
3756,   0.8169, 0.747675
3757,   0.8169, 0.746439
3758,   0.8169, 0.746398
3759,   0.8169, 0.741251
3760,   0.8169, 0.742428
3761,   0.8169, 0.744605
3762,   0.8169, 0.743047
3763,   0.8169, 0.742859
3764,   0.8169, 0.742716
3765,   0.8169, 0.744832
3766,   0.8169, 0.747712
3767,   0.8169, 0.747761
3768,   0.8169, 0.744385
3769,   0.8169, 0.744465
3770,   0.8169, 0.744014
3771,   0.8169, 0.748899
3772,   0.8169,  0.74449
3773,   0.8169,  0.74489
3774,   0.8169, 0.744118
3775,   0.8169, 0.746635
3776,   0.8169, 0.746745
3777,   0.8169, 0.742193
3778,   0.8169, 0.743084
3779,   0.8169, 0.746707
3780,   0.8169, 0.744255
3781,   0.8169, 0.743509
3782,   0.8169, 0.748356
3783,   0.8169, 0.745139
3784,   0.8169,  0.74867
3785,   0.8169, 0.742336
3786,   0.8169, 0.743054
3787,   0.8169, 0.740544
3788,   0.8169, 0.748918
3789,   0.8169, 0.748594
3790,   0.8169, 0.746525
3791,   0.8169, 0.746488
3792,   0.8169, 0.737993
3793,   0.8169, 0.740357
3794,   0.8169, 0.746523
3795,   0.8169, 0.745963
3796,   0.8169, 0.743719
3797,   0.8169, 0.742526
3798,   0.8169, 0.745613
3799,   0.8169, 0.744089
3800,   0.8169, 0.743331
3801,   0.8169,  0.74733
3802,   0.8169, 0.748032
3803,   0.8169, 0.746189
3804,   0.8169, 0.746244
3805,   0.8169, 0.750265
3806,   0.8169, 0.746242
3807,   0.8169, 0.744771
3808,   0.8169, 0.743589
3809,   0.8169, 0.744821
3810,   0.8169, 0.743947
3811,   0.8169, 0.744781
3812,   0.8169, 0.744556
3813,   0.8169, 0.747738
3814,   0.8169, 0.744658
3815,   0.8169, 0.745194
3816,   0.8169, 0.745815
3817,   0.8169, 0.745729
3818,   0.8169, 0.744891
3819,   0.8169, 0.744967
3820,   0.8169,  0.74482
3821,   0.8169, 0.744142
3822,   0.8169, 0.742399
3823,   0.8169, 0.743945
3824,   0.8169, 0.745512
3825,   0.8169, 0.746595
3826,   0.8169,  0.74325
3827,   0.8169, 0.743077
3828,   0.8169, 0.741386
3829,   0.8169, 0.746183
3830,   0.8169, 0.745693
3831,   0.8169, 0.749076
3832,   0.8169, 0.744253
3833,   0.8169,  0.74054
3834,   0.8169, 0.744783
3835,   0.8169,   0.7468
3836,   0.8169,  0.74443
3837,   0.8169, 0.748258
3838,   0.8169,  0.74726
3839,   0.8169, 0.745535
3840,   0.8169, 0.743928
3841,   0.8169, 0.746436
3842,   0.8169, 0.747747
3843,   0.8169, 0.750812
3844,   0.8169, 0.746139
3845,   0.8169, 0.748721
3846,   0.8169, 0.745227
3847,   0.8169, 0.744598
3848,   0.8169, 0.746444
3849,   0.8169, 0.745045
3850,   0.8169, 0.748438
3851,   0.8169,  0.74681
3852,   0.8169, 0.745921
3853,   0.8169, 0.747042
3854,   0.8169, 0.744585
3855,   0.8169, 0.742337
3856,   0.8169, 0.744778
3857,   0.8169, 0.747427
3858,   0.8169, 0.751414
3859,   0.8171, 0.747347
3860,   0.8171, 0.744278
3861,   0.8171, 0.740176
3862,   0.8171,  0.74835
3863,   0.8171, 0.745003
3864,   0.8171, 0.743295
3865,   0.8171, 0.747353
3866,   0.8171, 0.741451
3867,   0.8171, 0.747882
3868,   0.8171, 0.746703
3869,   0.8175, 0.747172
3870,   0.8175, 0.747788
3871,   0.8175, 0.743987
3872,   0.8175, 0.746576
3873,   0.8175, 0.747937
3874,   0.8175, 0.749477
3875,   0.8182, 0.746695
3876,   0.8182, 0.743086
3877,   0.8182, 0.747106
3878,   0.8182, 0.747437
3879,   0.8182, 0.743321
3880,   0.8182, 0.742828
3881,   0.8182, 0.741305
3882,   0.8182, 0.742372
3883,   0.8182, 0.748354
3884,   0.8182, 0.743005
3885,   0.8182, 0.745537
3886,   0.8182, 0.750061
3887,   0.8182,  0.74289
3888,   0.8182, 0.743804
3889,   0.8182,  0.74439
3890,   0.8182, 0.737444
3891,   0.8182, 0.750758
3892,   0.8182, 0.748249
3893,   0.8182, 0.744883
3894,   0.8182, 0.743654
3895,   0.8182, 0.743545
3896,   0.8182, 0.746006
3897,   0.8182, 0.743922
3898,   0.8185, 0.747339
3899,   0.8185, 0.741237
3900,   0.8185, 0.739266
3901,   0.8185, 0.741406
3902,   0.8185, 0.739535
3903,   0.8185, 0.741163
3904,   0.8185, 0.744666
3905,   0.8185, 0.744454
3906,   0.8185, 0.744163
3907,   0.8185, 0.746559
3908,   0.8185, 0.743706
3909,   0.8185, 0.742951
3910,   0.8185, 0.743307
3911,   0.8185, 0.743485
3912,   0.8185, 0.742686
3913,   0.8185, 0.738966
3914,   0.8185, 0.743074
3915,   0.8185, 0.747502
3916,   0.8185, 0.747743
3917,   0.8185, 0.752674
3918,   0.8185, 0.745133
3919,   0.8185, 0.743455
3920,   0.8185, 0.743797
3921,   0.8185, 0.743908
3922,   0.8185, 0.745905
3923,   0.8185, 0.749117
3924,   0.8185, 0.745984
3925,   0.8185, 0.747461
3926,   0.8185, 0.747277
3927,   0.8185, 0.748593
3928,   0.8185, 0.744309
3929,   0.8185, 0.748493
3930,   0.8185, 0.750781
3931,   0.8185,  0.74806
3932,   0.8185, 0.744076
3933,   0.8185, 0.744478
3934,   0.8185, 0.744252
3935,   0.8185, 0.750271
3936,   0.8185,  0.74409
3937,   0.8185, 0.741255
3938,   0.8185, 0.743429
3939,   0.8185, 0.748167
3940,   0.8185, 0.744366
3941,   0.8185, 0.737104
3942,   0.8185, 0.744754
3943,   0.8185, 0.751658
3944,   0.8185, 0.748342
3945,   0.8185, 0.744082
3946,   0.8185, 0.743752
3947,   0.8185, 0.749148
3948,   0.8185, 0.746069
3949,   0.8185, 0.745489
3950,   0.8185, 0.742495
3951,   0.8185, 0.738251
3952,   0.8185, 0.743004
3953,   0.8185, 0.743891
3954,   0.8185, 0.747423
3955,    0.819, 0.744362
3956,    0.819, 0.747599
3957,    0.819, 0.743631
3958,    0.819, 0.741788
3959,    0.819, 0.746165
3960,    0.819, 0.749579
3961,    0.819, 0.746742
3962,    0.819, 0.748014
3963,    0.819,  0.74338
3964,    0.819,  0.74716
3965,    0.819, 0.744781
3966,    0.819, 0.741079
3967,    0.819, 0.745298
3968,    0.819, 0.744797
3969,    0.819, 0.746084
3970,    0.819, 0.743196
3971,    0.819, 0.749958
3972,   0.8193, 0.743774
3973,   0.8193, 0.745911
3974,   0.8193, 0.743429
3975,   0.8193, 0.743783
3976,   0.8193, 0.745109
3977,   0.8193, 0.745677
3978,   0.8193, 0.749291
3979,   0.8193, 0.747174
3980,   0.8193, 0.742936
3981,   0.8193, 0.745492
3982,   0.8193, 0.750138
3983,   0.8193, 0.750251
3984,   0.8193, 0.745807
3985,   0.8193, 0.746196
3986,   0.8193, 0.746081
3987,   0.8193, 0.750905
3988,   0.8193, 0.743929
3989,   0.8193, 0.750077
3990,   0.8193, 0.746368
3991,   0.8193, 0.744719
3992,   0.8193, 0.744844
3993,   0.8193, 0.745862
3994,   0.8193, 0.746216
3995,   0.8193, 0.744607
3996,   0.8193, 0.742985
3997,   0.8196, 0.742056
3998,   0.8196, 0.744293
3999,   0.8196, 0.749876
4000,   0.8196, 0.747639
