gen, tournament_scalar_uniform_best, tournament_scalar_uniform_ave
3737,   0.8443, 0.752069
3738,   0.8443, 0.758818
3739,   0.8443, 0.754367
3740,   0.8443, 0.756658
3741,   0.8443,   0.7602
3742,   0.8443, 0.760503
3743,   0.8443, 0.756983
3744,   0.8424, 0.760403
3745,   0.8424, 0.759144
3746,   0.8424, 0.758724
3747,   0.8424, 0.752236
3748,   0.8424,  0.75741
3749,   0.8424, 0.762113
3750,   0.8424, 0.759672
3751,   0.8424, 0.753555
3752,   0.8424, 0.762547
3753,   0.8424, 0.757332
3754,   0.8424, 0.754325
3755,   0.8424, 0.756292
3756,   0.8424, 0.754073
3757,   0.8424, 0.751898
3758,   0.8424, 0.761073
3759,   0.8424, 0.747603
3760,   0.8424,  0.75106
3761,   0.8424,   0.7526
3762,   0.8424, 0.751743
3763,   0.8424, 0.753699
3764,   0.8424, 0.750902
3765,   0.8424, 0.755916
3766,   0.8424, 0.750523
3767,   0.8424, 0.756695
3768,   0.8424, 0.754094
3769,   0.8424, 0.756791
3770,   0.8424, 0.754695
3771,   0.8424, 0.748187
3772,   0.8424, 0.755448
3773,   0.8424, 0.757158
3774,   0.8424, 0.756279
3775,   0.8424, 0.756958
3776,   0.8424, 0.758872
3777,   0.8424, 0.757718
3778,   0.8424, 0.752142
3779,   0.8424, 0.752955
3780,   0.8424, 0.757885
3781,   0.8424, 0.760336
3782,   0.8424, 0.758176
3783,   0.8424, 0.756925
3784,   0.8424,  0.75184
3785,   0.8424, 0.754605
3786,   0.8424, 0.749632
3787,   0.8424, 0.759648
3788,   0.8424, 0.750794
3789,   0.8424, 0.757658
3790,   0.8424, 0.753623
3791,   0.8424,  0.74796
3792,   0.8424, 0.754627
3793,   0.8424,  0.74896
3794,   0.8424, 0.754795
3795,   0.8424, 0.755556
3796,   0.8424, 0.750396
3797,   0.8424, 0.754474
3798,   0.8424, 0.760593
3799,   0.8424, 0.757101
3800,   0.8424, 0.748488
3801,   0.8425, 0.754862
3802,   0.8425, 0.755746
3803,   0.8425, 0.762259
3804,   0.8425, 0.753902
3805,   0.8425, 0.758132
3806,   0.8425,  0.75233
3807,   0.8425, 0.758063
3808,   0.8425, 0.754152
3809,   0.8425, 0.757884
3810,   0.8425, 0.752696
3811,   0.8425, 0.751913
3812,   0.8425, 0.750992
3813,   0.8425, 0.755826
3814,   0.8425, 0.754783
3815,   0.8425, 0.758675
3816,   0.8425, 0.760644
3817,   0.8425,  0.75667
3818,   0.8425, 0.755572
3819,   0.8425, 0.754279
3820,   0.8425, 0.755071
3821,   0.8425, 0.751704
3822,   0.8425, 0.754157
3823,   0.8425, 0.761914
3824,   0.8425, 0.749375
3825,   0.8425, 0.751602
3826,   0.8425, 0.757773
3827,   0.8425, 0.763718
3828,   0.8425, 0.750632
3829,   0.8425, 0.757705
3830,   0.8442,  0.75592
3831,   0.8442, 0.760116
3832,   0.8442, 0.757818
3833,   0.8442, 0.752686
3834,   0.8442, 0.754296
3835,   0.8434, 0.752755
3836,   0.8434, 0.755444
3837,   0.8434,  0.75614
3838,   0.8434, 0.752242
3839,   0.8434, 0.758861
3840,   0.8434, 0.753222
3841,   0.8434, 0.756739
3842,   0.8434, 0.749228
3843,   0.8434, 0.753834
3844,   0.8434, 0.753593
3845,   0.8434, 0.756791
3846,   0.8434, 0.753308
3847,   0.8434, 0.754108
3848,   0.8434, 0.751379
3849,   0.8434, 0.759901
3850,   0.8434, 0.753145
3851,   0.8434,  0.75453
3852,   0.8434, 0.755194
3853,   0.8434, 0.757753
3854,   0.8434, 0.745475
3855,   0.8434, 0.749338
3856,   0.8434, 0.754392
3857,   0.8434, 0.756325
3858,   0.8434, 0.752224
3859,   0.8434,  0.75447
3860,   0.8434, 0.751517
3861,   0.8434, 0.752883
3862,   0.8434, 0.747624
3863,   0.8434, 0.757133
3864,   0.8434,  0.74802
3865,   0.8434, 0.750584
3866,   0.8434, 0.754639
3867,   0.8434, 0.755212
3868,   0.8434, 0.751923
3869,   0.8434, 0.754231
3870,   0.8434, 0.754121
3871,   0.8434, 0.752049
3872,   0.8434, 0.750396
3873,   0.8434, 0.757493
3874,   0.8434, 0.758323
3875,   0.8434, 0.755531
3876,   0.8434, 0.752942
3877,   0.8434, 0.756278
3878,   0.8434, 0.754484
3879,   0.8434, 0.753096
3880,   0.8434, 0.756684
3881,   0.8434, 0.756967
3882,   0.8434,  0.75197
3883,   0.8434, 0.749961
3884,   0.8434, 0.751603
3885,   0.8434, 0.757331
3886,   0.8434, 0.748416
3887,   0.8434, 0.755744
3888,   0.8405, 0.747319
3889,   0.8405, 0.748754
3890,   0.8405, 0.755459
3891,   0.8405, 0.753663
3892,   0.8405, 0.750839
3893,   0.8405, 0.750219
3894,   0.8405, 0.752471
3895,   0.8405, 0.753102
3896,   0.8405, 0.757705
3897,   0.8405, 0.749253
3898,   0.8405, 0.749417
3899,   0.8405,  0.75399
3900,   0.8405, 0.761347
3901,   0.8405, 0.754207
3902,   0.8405, 0.753845
3903,   0.8405, 0.749386
3904,   0.8405,  0.74773
3905,   0.8405, 0.753528
3906,   0.8405, 0.743762
3907,   0.8405, 0.756392
3908,   0.8405, 0.755697
3909,   0.8405, 0.749223
3910,   0.8405, 0.750633
3911,   0.8405, 0.752723
3912,   0.8405, 0.751391
3913,   0.8412, 0.757424
3914,   0.8412, 0.752791
3915,   0.8412,     0.75
3916,   0.8412,  0.76079
3917,   0.8412, 0.758653
3918,   0.8412, 0.755997
3919,   0.8412, 0.747657
3920,   0.8412, 0.753597
3921,   0.8412, 0.758664
3922,   0.8412, 0.754445
3923,   0.8412, 0.751891
3924,   0.8412, 0.753401
3925,   0.8412, 0.754208
3926,   0.8412, 0.749786
3927,   0.8412, 0.753673
3928,   0.8412, 0.755317
3929,   0.8412, 0.750699
3930,   0.8412,  0.75152
3931,   0.8412, 0.755782
3932,   0.8412, 0.756386
3933,   0.8412, 0.755141
3934,   0.8412, 0.751125
3935,   0.8412, 0.749125
3936,   0.8412, 0.756711
3937,   0.8412, 0.754114
3938,   0.8412, 0.756448
3939,   0.8412, 0.752058
3940,   0.8412,  0.75282
3941,   0.8412, 0.755152
3942,   0.8412, 0.752645
3943,   0.8412, 0.758082
3944,   0.8412, 0.756382
3945,   0.8412, 0.751272
3946,   0.8412, 0.751836
3947,   0.8412, 0.755082
3948,   0.8412, 0.752197
3949,   0.8412, 0.758099
3950,   0.8412, 0.757186
3951,   0.8412, 0.751715
3952,   0.8412, 0.759059
3953,   0.8412, 0.757937
3954,   0.8412, 0.758261
3955,   0.8412, 0.757827
3956,   0.8412, 0.753154
3957,   0.8412, 0.759348
3958,   0.8412, 0.749945
3959,   0.8407, 0.753093
3960,   0.8407, 0.756557
3961,   0.8407,  0.75049
3962,   0.8407, 0.754257
3963,   0.8407, 0.752934
3964,   0.8407, 0.760239
3965,   0.8407, 0.761935
3966,   0.8463, 0.758363
3967,   0.8463, 0.747919
3968,   0.8463, 0.762266
3969,   0.8463, 0.766073
3970,   0.8463, 0.764724
3971,   0.8463, 0.760998
3972,   0.8463, 0.751678
3973,   0.8463, 0.750604
3974,   0.8463, 0.754367
3975,   0.8463, 0.765412
3976,   0.8463, 0.767206
3977,   0.8463, 0.758034
3978,   0.8463, 0.761943
3979,   0.8463, 0.760897
3980,   0.8463, 0.757715
3981,   0.8463, 0.757683
3982,   0.8463, 0.757613
3983,   0.8463,  0.76542
3984,   0.8463, 0.758627
3985,   0.8463, 0.750099
3986,   0.8463, 0.759672
3987,   0.8463, 0.756296
3988,   0.8463, 0.760372
3989,   0.8463, 0.751615
3990,   0.8463, 0.761729
3991,   0.8463, 0.759472
3992,   0.8463, 0.754462
3993,   0.8463, 0.756978
3994,   0.8463, 0.745899
3995,   0.8463,  0.76227
3996,   0.8463, 0.757683
3997,   0.8466, 0.761086
3998,   0.8466, 0.757926
3999,   0.8466, 0.763534
4000,   0.8466, 0.761502
