gen, tournament_float_twopoint_best, tournament_float_twopoint_ave
 933,   0.7056, 0.630001
 934,   0.7056, 0.632021
 935,   0.7056, 0.630982
 936,   0.7056, 0.632205
 937,   0.7056, 0.634697
 938,   0.7056, 0.633318
 939,   0.7056, 0.633525
 940,   0.7056,  0.63146
 941,   0.7056, 0.631766
 942,   0.7056, 0.634799
 943,   0.7056, 0.632556
 944,   0.7056, 0.635066
 945,   0.7056, 0.633792
 946,   0.7056, 0.632533
 947,   0.7056, 0.638123
 948,   0.7056, 0.624865
 949,   0.7056, 0.631619
 950,   0.7056, 0.635264
 951,   0.7056,  0.63455
 952,   0.7056, 0.629306
 953,   0.7056, 0.631147
 954,   0.7056, 0.635232
 955,   0.7056, 0.634896
 956,   0.7056, 0.632357
 957,   0.7056, 0.625463
 958,   0.7056, 0.629175
 959,   0.7056, 0.630526
 960,   0.7056, 0.632993
 961,   0.7056, 0.632615
 962,   0.7056, 0.635661
 963,   0.7056, 0.630068
 964,   0.7056, 0.636056
 965,   0.7056, 0.631871
 966,   0.7056, 0.636797
 967,   0.7056, 0.633714
 968,   0.7056, 0.633595
 969,   0.7056, 0.629743
 970,   0.7056, 0.631268
 971,   0.7056, 0.631863
 972,   0.7056, 0.634849
 973,   0.7056, 0.632501
 974,   0.7056, 0.635908
 975,   0.7056, 0.630539
 976,   0.7056, 0.631433
 977,   0.7056, 0.633549
 978,   0.7056, 0.635559
 979,   0.7056, 0.631218
 980,    0.706, 0.638278
 981,    0.706, 0.631908
 982,    0.706, 0.631401
 983,    0.706, 0.633915
 984,   0.7072, 0.632341
 985,   0.7072, 0.629917
 986,   0.7072, 0.630128
 987,   0.7072, 0.633547
 988,   0.7072,  0.63129
 989,   0.7072, 0.634013
 990,   0.7072, 0.632906
 991,   0.7072, 0.636466
 992,   0.7072, 0.639371
 993,   0.7072, 0.630154
 994,   0.7072, 0.633305
 995,   0.7072, 0.636251
 996,   0.7072, 0.633359
 997,   0.7072, 0.629879
 998,   0.7072, 0.627854
 999,   0.7072, 0.634076
1000,   0.7072, 0.635648
1001,   0.7072, 0.631823
1002,   0.7072, 0.626812
1003,   0.7072, 0.634826
1004,   0.7072, 0.625474
1005,   0.7072, 0.630812
1006,   0.7072, 0.631927
1007,   0.7072, 0.634647
1008,   0.7072, 0.639303
1009,   0.7072, 0.638598
1010,   0.7072, 0.634381
1011,   0.7072, 0.634187
1012,   0.7072, 0.630389
1013,   0.7072, 0.629584
1014,   0.7072, 0.630642
1015,   0.7072, 0.633948
1016,   0.7072,  0.63536
1017,   0.7072, 0.633347
1018,   0.7072, 0.630047
1019,   0.7072, 0.637099
1020,   0.7072,  0.63149
1021,   0.7072, 0.633673
1022,   0.7072, 0.635855
1023,   0.7078, 0.633852
1024,   0.7078, 0.636722
1025,   0.7078, 0.634099
1026,   0.7078, 0.630218
1027,   0.7078,  0.63589
1028,   0.7078, 0.628653
1029,   0.7078,  0.63033
1030,   0.7078, 0.630013
1031,   0.7078, 0.636616
1032,   0.7078, 0.629884
1033,   0.7078, 0.634608
1034,   0.7078, 0.637059
1035,   0.7078, 0.636455
1036,   0.7078, 0.637843
1037,   0.7078, 0.631473
1038,   0.7078, 0.635118
1039,   0.7078, 0.634993
1040,   0.7078, 0.640889
1041,   0.7078, 0.634309
1042,   0.7078,  0.63633
1043,   0.7078, 0.633437
1044,   0.7078, 0.637488
1045,   0.7078, 0.635441
1046,   0.7078, 0.638378
1047,   0.7078, 0.633724
1048,   0.7081, 0.637354
1049,   0.7086, 0.632379
1050,   0.7086, 0.632587
1051,   0.7086, 0.631103
1052,   0.7086, 0.631893
1053,   0.7086, 0.635792
1054,   0.7086, 0.637676
1055,   0.7086, 0.632553
1056,   0.7086, 0.634799
1057,   0.7086, 0.632147
1058,   0.7086, 0.633279
1059,   0.7086, 0.634265
1060,   0.7086, 0.640736
1061,   0.7086, 0.631384
1062,   0.7086, 0.628553
1063,   0.7093, 0.633905
1064,   0.7093, 0.635988
1065,   0.7093, 0.633128
1066,   0.7093,  0.62792
1067,   0.7093, 0.632232
1068,   0.7096, 0.631234
1069,   0.7096, 0.631473
1070,   0.7096, 0.631033
1071,   0.7096, 0.635565
1072,   0.7096, 0.634839
1073,   0.7096, 0.633237
1074,   0.7096, 0.631822
1075,   0.7096, 0.635046
1076,   0.7096, 0.632958
1077,   0.7096, 0.635501
1078,   0.7096, 0.633325
1079,   0.7096, 0.633977
1080,   0.7096, 0.633126
1081,   0.7109, 0.640312
1082,   0.7109, 0.635714
1083,   0.7109, 0.635096
1084,   0.7109, 0.639606
1085,   0.7109, 0.638807
1086,   0.7109, 0.641527
1087,   0.7109, 0.636926
1088,   0.7109, 0.639905
1089,   0.7109, 0.635948
1090,   0.7109, 0.633905
1091,   0.7109, 0.634277
1092,   0.7109,  0.63574
1093,   0.7109, 0.632682
1094,   0.7109, 0.636181
1095,   0.7109, 0.629497
1096,   0.7109, 0.634739
1097,   0.7109, 0.628266
1098,   0.7109, 0.631442
1099,   0.7109, 0.638506
1100,   0.7109, 0.639076
1101,   0.7109, 0.637506
1102,   0.7109, 0.638146
1103,   0.7109, 0.633363
1104,   0.7109, 0.630749
1105,   0.7109, 0.636078
1106,   0.7109, 0.634656
1107,   0.7109, 0.636263
1108,   0.7109, 0.640858
1109,   0.7109, 0.638129
1110,   0.7109, 0.634973
1111,   0.7109, 0.634982
1112,   0.7109, 0.634646
1113,   0.7109, 0.635214
1114,   0.7109, 0.634774
1115,   0.7109, 0.638942
1116,   0.7109, 0.636373
1117,   0.7109, 0.633502
1118,   0.7109, 0.636766
1119,   0.7109, 0.630403
1120,   0.7109, 0.635185
1121,   0.7114, 0.638869
1122,   0.7114, 0.634929
1123,   0.7114, 0.636954
1124,   0.7114, 0.636226
1125,   0.7114,  0.63734
1126,   0.7114, 0.636692
1127,   0.7114, 0.635925
1128,   0.7114, 0.633918
1129,   0.7114, 0.635765
1130,   0.7114, 0.637891
1131,   0.7114,  0.63606
1132,   0.7114,  0.63183
1133,   0.7114, 0.639028
1134,   0.7114, 0.632679
1135,   0.7114, 0.633933
1136,   0.7114, 0.638403
1137,   0.7114, 0.634161
1138,   0.7114, 0.635509
1139,   0.7114, 0.634821
1140,   0.7114, 0.631758
1141,   0.7114, 0.629891
1142,   0.7116, 0.628915
1143,   0.7116, 0.634832
1144,   0.7116,  0.62645
1145,   0.7116, 0.634664
1146,   0.7116, 0.628037
1147,    0.712, 0.626584
1148,    0.712, 0.637754
1149,    0.712,  0.63242
1150,   0.7133, 0.632258
1151,   0.7133, 0.632303
1152,   0.7133, 0.634381
1153,   0.7133, 0.632735
1154,   0.7133, 0.637918
1155,   0.7133, 0.638918
1156,   0.7133, 0.635293
1157,   0.7133, 0.637577
1158,   0.7133, 0.636544
1159,   0.7133, 0.641073
1160,   0.7133,  0.63979
1161,   0.7133, 0.638813
1162,   0.7133, 0.639229
1163,   0.7133, 0.641467
1164,   0.7133, 0.642936
1165,   0.7133, 0.643477
1166,   0.7133, 0.633232
1167,   0.7133, 0.632196
1168,   0.7133, 0.634488
1169,   0.7133, 0.639055
1170,   0.7133, 0.636313
1171,   0.7133, 0.640536
1172,   0.7133, 0.643654
1173,   0.7133, 0.633823
1174,   0.7133, 0.638033
1175,   0.7133, 0.641075
1176,   0.7133, 0.640705
1177,   0.7133, 0.637312
1178,   0.7133, 0.637437
1179,   0.7133, 0.641413
1180,   0.7133, 0.639935
1181,   0.7133, 0.639984
1182,   0.7133, 0.639624
1183,   0.7133, 0.638614
1184,   0.7133, 0.641934
1185,   0.7133, 0.640133
1186,   0.7133, 0.640229
1187,   0.7133, 0.639533
1188,   0.7133, 0.638885
1189,   0.7133, 0.642426
1190,   0.7133, 0.638942
1191,   0.7133,  0.63868
1192,   0.7133, 0.639171
1193,   0.7133, 0.642792
1194,   0.7133, 0.633818
1195,   0.7133, 0.631471
1196,   0.7133, 0.637366
1197,   0.7133, 0.638798
1198,   0.7133,  0.63952
1199,   0.7133, 0.637595
1200,   0.7133, 0.640855
1201,   0.7133, 0.640257
1202,   0.7133, 0.639306
1203,   0.7133, 0.635065
1204,   0.7133, 0.639497
1205,   0.7133, 0.637788
1206,   0.7133, 0.638101
1207,   0.7133, 0.639563
1208,   0.7144, 0.636792
1209,   0.7144, 0.642506
1210,   0.7144, 0.634461
1211,   0.7144, 0.637894
1212,   0.7144, 0.639098
1213,   0.7144, 0.639238
1214,   0.7144, 0.642433
1215,   0.7158, 0.646075
1216,   0.7158, 0.639717
1217,   0.7158,  0.64075
1218,   0.7158, 0.635307
1219,   0.7158, 0.639953
1220,   0.7158, 0.637173
1221,   0.7158, 0.631155
1222,   0.7158,  0.63809
1223,   0.7158, 0.639424
1224,   0.7158, 0.640092
1225,   0.7158, 0.644969
1226,   0.7158, 0.638421
1227,   0.7158, 0.639298
1228,   0.7158, 0.640235
1229,   0.7158, 0.638822
1230,   0.7158, 0.640599
1231,   0.7158, 0.638804
1232,   0.7158, 0.639624
1233,   0.7158, 0.638062
1234,   0.7158, 0.638747
1235,   0.7158, 0.638195
1236,   0.7158, 0.635948
1237,   0.7158,  0.63617
1238,   0.7158,  0.63547
1239,   0.7158, 0.636533
1240,   0.7158, 0.640942
1241,   0.7158, 0.637577
1242,   0.7158, 0.644653
1243,   0.7158, 0.640944
1244,   0.7158, 0.640058
1245,   0.7158, 0.642135
1246,   0.7158, 0.645783
1247,   0.7158,  0.64194
1248,   0.7158,  0.63918
1249,   0.7158, 0.642506
1250,   0.7158, 0.641809
1251,   0.7158, 0.641829
1252,   0.7158, 0.642159
1253,   0.7158, 0.643423
1254,   0.7158,  0.63998
1255,   0.7185,  0.64733
1256,   0.7185, 0.643727
1257,   0.7185,  0.64291
1258,   0.7185, 0.640252
1259,   0.7185, 0.640823
1260,   0.7185,  0.63771
1261,   0.7185, 0.646122
1262,   0.7185, 0.643621
1263,   0.7185, 0.640122
1264,   0.7185, 0.641913
1265,   0.7185, 0.642494
1266,   0.7185, 0.637337
1267,   0.7185, 0.634673
1268,   0.7185, 0.641227
1269,   0.7185, 0.637676
1270,   0.7185, 0.643581
1271,   0.7185, 0.643202
1272,   0.7185, 0.641874
1273,   0.7185, 0.644728
1274,   0.7185, 0.642582
1275,   0.7185, 0.637872
1276,   0.7185, 0.642096
1277,   0.7185, 0.638688
1278,   0.7185, 0.640362
1279,   0.7185, 0.642626
1280,   0.7185, 0.643131
1281,   0.7185, 0.643791
1282,   0.7185, 0.639584
1283,   0.7185, 0.644178
1284,   0.7185, 0.637075
1285,   0.7185, 0.638801
1286,   0.7185, 0.646758
1287,   0.7185, 0.640639
1288,   0.7185, 0.643381
1289,   0.7185, 0.642812
1290,   0.7185, 0.640034
1291,   0.7185, 0.642245
1292,   0.7185, 0.642665
1293,   0.7185,  0.64262
1294,   0.7185, 0.644481
1295,   0.7185, 0.643933
1296,   0.7185, 0.646452
1297,   0.7185, 0.641958
1298,   0.7185, 0.644322
1299,   0.7185, 0.642866
1300,   0.7185,  0.64372
1301,   0.7185, 0.640569
1302,   0.7185, 0.637854
1303,   0.7185, 0.640882
1304,   0.7185, 0.641687
1305,   0.7185, 0.641042
1306,   0.7185, 0.643035
1307,   0.7185, 0.644024
1308,   0.7185,  0.64306
1309,   0.7185, 0.644348
1310,   0.7185,  0.64121
1311,   0.7185, 0.634269
1312,   0.7185, 0.638948
1313,   0.7185, 0.643241
1314,   0.7185,  0.64331
1315,   0.7185, 0.640883
1316,   0.7185, 0.645421
1317,   0.7185, 0.640872
1318,   0.7185, 0.640606
1319,   0.7185, 0.639156
1320,   0.7185, 0.644078
1321,   0.7185, 0.640424
1322,   0.7185,    0.647
1323,   0.7185, 0.644036
1324,   0.7185, 0.640475
1325,   0.7185, 0.650432
1326,   0.7185, 0.642967
1327,   0.7185, 0.641662
1328,   0.7185, 0.643897
1329,   0.7185, 0.648308
1330,   0.7185, 0.644454
1331,   0.7185, 0.641993
1332,   0.7185, 0.637749
1333,   0.7185,  0.63969
1334,   0.7185, 0.642292
1335,   0.7185, 0.638751
1336,   0.7185, 0.639732
1337,   0.7185, 0.645289
1338,   0.7185, 0.635292
1339,   0.7185, 0.639781
1340,   0.7185, 0.642268
1341,   0.7185, 0.643316
1342,   0.7185, 0.643625
1343,   0.7185, 0.649378
1344,   0.7185, 0.643997
1345,   0.7185, 0.643118
1346,   0.7185, 0.643255
1347,   0.7185, 0.642706
1348,   0.7185, 0.642669
1349,   0.7185, 0.646763
1350,   0.7185, 0.642066
1351,   0.7185, 0.642986
1352,   0.7185, 0.643004
1353,   0.7185, 0.644701
1354,   0.7185, 0.641348
1355,   0.7185, 0.645226
1356,   0.7185, 0.648063
1357,   0.7185, 0.650306
1358,   0.7185, 0.644557
1359,   0.7185, 0.645737
1360,   0.7185, 0.638469
1361,   0.7185, 0.643149
1362,   0.7185, 0.642417
1363,   0.7185, 0.647563
1364,   0.7185, 0.640939
1365,   0.7185, 0.644703
1366,   0.7185, 0.643223
1367,   0.7185, 0.642632
1368,   0.7185, 0.638834
1369,   0.7185, 0.643824
1370,   0.7185, 0.643658
1371,   0.7185, 0.641027
1372,   0.7185, 0.641813
1373,   0.7185, 0.642946
1374,   0.7185, 0.641558
1375,   0.7185,  0.64445
1376,   0.7185, 0.642234
1377,   0.7185,   0.6455
1378,   0.7185,  0.64347
1379,   0.7185, 0.644013
1380,   0.7185, 0.644656
1381,   0.7185, 0.644354
1382,   0.7185, 0.640988
1383,   0.7185, 0.646428
1384,   0.7185, 0.639216
1385,   0.7185, 0.643023
1386,   0.7185, 0.647635
1387,   0.7185, 0.649226
1388,   0.7185, 0.643611
1389,   0.7185, 0.644082
1390,   0.7185, 0.646592
1391,   0.7185, 0.643969
1392,   0.7185, 0.638948
1393,   0.7185, 0.641467
1394,   0.7185, 0.639763
1395,   0.7185, 0.638607
1396,   0.7185,  0.64337
1397,   0.7185, 0.641223
1398,   0.7185, 0.642154
1399,   0.7185, 0.640726
1400,   0.7185, 0.639191
1401,   0.7185, 0.639838
1402,   0.7185, 0.639067
1403,   0.7185, 0.644655
1404,   0.7185, 0.637022
1405,   0.7185, 0.644072
1406,   0.7185,   0.6445
1407,   0.7185, 0.640432
1408,   0.7185, 0.642076
1409,   0.7185, 0.645653
1410,   0.7185, 0.647061
1411,   0.7185,  0.63974
1412,   0.7185, 0.640924
1413,   0.7185, 0.643206
1414,   0.7185, 0.641103
1415,   0.7185, 0.640564
1416,   0.7185, 0.645464
1417,   0.7185, 0.646006
1418,   0.7185, 0.644156
1419,    0.719, 0.648996
1420,    0.719, 0.641597
1421,    0.719, 0.641749
1422,    0.719, 0.643332
1423,    0.719, 0.643876
1424,    0.719, 0.641149
1425,    0.719, 0.643223
1426,    0.719, 0.644672
1427,    0.719, 0.642794
1428,    0.719, 0.648357
1429,    0.719, 0.643685
1430,    0.719, 0.641596
1431,    0.719,  0.64523
1432,    0.719, 0.641857
1433,    0.719, 0.644396
1434,    0.719, 0.644764
1435,    0.719, 0.644837
1436,    0.719, 0.642584
1437,    0.719, 0.643686
1438,    0.719, 0.647644
1439,    0.719, 0.648555
1440,    0.719, 0.648646
1441,    0.719, 0.649764
1442,    0.719, 0.647419
1443,    0.719, 0.648831
1444,    0.719, 0.647287
1445,    0.719, 0.641679
1446,    0.719, 0.646572
1447,    0.719, 0.646549
1448,    0.719, 0.642578
1449,    0.719, 0.643089
1450,    0.719, 0.642578
1451,    0.719, 0.642684
1452,    0.719, 0.642627
1453,    0.719, 0.640358
1454,    0.719, 0.644963
1455,    0.719, 0.643808
1456,    0.719, 0.650061
1457,    0.719, 0.641969
1458,    0.719, 0.641613
1459,   0.7191, 0.643614
1460,   0.7191, 0.648003
1461,   0.7191, 0.649796
1462,   0.7191, 0.644383
1463,   0.7191, 0.642138
1464,   0.7191, 0.642148
1465,   0.7191, 0.643963
1466,   0.7191, 0.643943
1467,   0.7191, 0.649381
1468,   0.7191,   0.6455
1469,   0.7191, 0.643225
1470,   0.7191, 0.647796
1471,   0.7191, 0.646894
1472,   0.7191, 0.639274
1473,   0.7191, 0.642224
1474,   0.7191, 0.640718
1475,   0.7191,  0.63793
1476,   0.7191, 0.639434
1477,   0.7191, 0.643279
1478,   0.7191, 0.643877
1479,   0.7191, 0.646306
1480,   0.7191, 0.640303
1481,   0.7191, 0.641939
1482,   0.7191, 0.640537
1483,   0.7191, 0.641279
1484,   0.7191, 0.635702
1485,   0.7191, 0.639994
1486,   0.7191, 0.642551
1487,   0.7191,   0.6429
1488,   0.7191, 0.643724
1489,   0.7191, 0.641734
1490,   0.7191, 0.642683
1491,   0.7191, 0.643283
1492,   0.7191, 0.640544
1493,   0.7191,  0.63865
1494,   0.7191, 0.643502
1495,   0.7191,  0.64784
1496,   0.7191, 0.646914
1497,   0.7191, 0.645944
1498,   0.7191, 0.638798
1499,   0.7191, 0.639763
1500,   0.7191, 0.641697
1501,   0.7191, 0.638246
1502,   0.7191, 0.642569
1503,   0.7191, 0.642895
1504,   0.7191, 0.638747
1505,   0.7191, 0.637046
1506,   0.7191, 0.642371
1507,   0.7191, 0.643595
1508,   0.7191, 0.640344
1509,   0.7191, 0.644979
1510,   0.7198, 0.647413
1511,   0.7198, 0.645114
1512,   0.7198,  0.64362
1513,   0.7198, 0.644944
1514,   0.7198, 0.643838
1515,   0.7198, 0.642917
