gen, tournament_ternary_twopoint_best, tournament_ternary_twopoint_ave
3747,   0.8579, 0.765168
3748,   0.8579,   0.7658
3749,   0.8579, 0.762702
3750,   0.8579, 0.769293
3751,   0.8579, 0.765776
3752,   0.8579, 0.765857
3753,   0.8579, 0.768948
3754,   0.8579, 0.768305
3755,   0.8579,  0.75678
3756,   0.8579, 0.763774
3757,   0.8579, 0.760189
3758,   0.8589,   0.7615
3759,   0.8589, 0.773038
3760,   0.8589, 0.773521
3761,   0.8589, 0.771918
3762,   0.8589, 0.773052
3763,   0.8589, 0.765894
3764,   0.8589, 0.764811
3765,   0.8589, 0.769116
3766,   0.8589, 0.770123
3767,   0.8589, 0.766664
3768,   0.8589, 0.765845
3769,   0.8589, 0.763301
3770,   0.8589, 0.763673
3771,   0.8589, 0.768461
3772,   0.8589, 0.750467
3773,   0.8589, 0.760212
3774,   0.8589, 0.760072
3775,   0.8589, 0.765698
3776,   0.8589, 0.762352
3777,   0.8589, 0.765277
3778,   0.8589, 0.768515
3779,   0.8589,  0.77438
3780,   0.8589, 0.769247
3781,   0.8589, 0.766905
3782,   0.8589, 0.768409
3783,   0.8589, 0.765777
3784,   0.8589, 0.758601
3785,   0.8589, 0.769329
3786,   0.8589,  0.77295
3787,   0.8589, 0.767097
3788,   0.8589, 0.764051
3789,   0.8589, 0.765378
3790,   0.8589, 0.762867
3791,   0.8589, 0.768458
3792,   0.8589, 0.772102
3793,   0.8589,  0.76659
3794,   0.8589, 0.764442
3795,   0.8589, 0.762547
3796,   0.8589,  0.76117
3797,   0.8589,  0.76813
3798,   0.8589, 0.766281
3799,   0.8589, 0.767255
3800,   0.8589, 0.769513
3801,   0.8589,  0.76713
3802,   0.8589,  0.76884
3803,   0.8589, 0.767592
3804,   0.8589,  0.76131
3805,   0.8589, 0.762831
3806,   0.8589, 0.763785
3807,   0.8589, 0.763603
3808,   0.8589, 0.770884
3809,   0.8589, 0.762885
3810,   0.8589, 0.767514
3811,   0.8589, 0.765712
3812,   0.8589, 0.765478
3813,   0.8589, 0.758971
3814,   0.8589, 0.765569
3815,   0.8589, 0.768846
3816,   0.8589, 0.766493
3817,   0.8589, 0.771622
3818,   0.8589,  0.77153
3819,   0.8589, 0.765286
3820,   0.8589, 0.769651
3821,   0.8589, 0.770438
3822,   0.8589, 0.771623
3823,   0.8589, 0.762552
3824,   0.8589, 0.758659
3825,   0.8589, 0.762996
3826,   0.8589, 0.770563
3827,   0.8589, 0.772412
3828,   0.8589, 0.765782
3829,   0.8589, 0.771154
3830,   0.8589, 0.771088
3831,   0.8589, 0.756765
3832,   0.8589, 0.769174
3833,   0.8589, 0.764425
3834,   0.8589, 0.764113
3835,   0.8589, 0.770681
3836,   0.8589, 0.762976
3837,   0.8589, 0.765827
3838,   0.8589, 0.763933
3839,   0.8589, 0.766014
3840,   0.8589,  0.76342
3841,   0.8589, 0.768056
3842,   0.8589, 0.766464
3843,   0.8589, 0.769352
3844,   0.8589, 0.766927
3845,   0.8589, 0.774167
3846,   0.8589, 0.768662
3847,   0.8589, 0.765194
3848,   0.8589, 0.766141
3849,   0.8589, 0.769788
3850,   0.8589, 0.767154
3851,   0.8589, 0.767341
3852,   0.8589, 0.760854
3853,   0.8589,  0.76571
3854,   0.8589, 0.759161
3855,   0.8589, 0.767021
3856,   0.8589, 0.769318
3857,   0.8589, 0.776032
3858,   0.8589, 0.768829
3859,   0.8589, 0.762192
3860,   0.8589, 0.766173
3861,   0.8589, 0.770304
3862,   0.8589, 0.769024
3863,   0.8589, 0.766454
3864,   0.8589,   0.7625
3865,   0.8589, 0.764243
3866,   0.8589, 0.766775
3867,   0.8589, 0.768813
3868,   0.8589, 0.773132
3869,   0.8589,  0.76921
3870,   0.8589, 0.762933
3871,   0.8589,  0.77254
3872,   0.8589, 0.759692
3873,   0.8589, 0.765482
3874,   0.8589, 0.769896
3875,   0.8589, 0.765145
3876,   0.8589, 0.763747
3877,   0.8589, 0.762628
3878,   0.8589, 0.766893
3879,   0.8589,  0.76546
3880,   0.8589, 0.768817
3881,   0.8589, 0.768343
3882,   0.8589, 0.767495
3883,   0.8589,   0.7657
3884,   0.8589, 0.772455
3885,   0.8589, 0.771232
3886,   0.8589,  0.77516
3887,   0.8589, 0.768951
3888,   0.8589, 0.762235
3889,   0.8589, 0.768393
3890,   0.8589, 0.755778
3891,   0.8589, 0.763206
3892,   0.8589, 0.770063
3893,   0.8589, 0.765654
3894,   0.8589, 0.772236
3895,   0.8589,  0.77006
3896,   0.8589, 0.770399
3897,   0.8589, 0.768368
3898,   0.8589,  0.77163
3899,   0.8589, 0.769457
3900,   0.8589, 0.768552
3901,   0.8589, 0.764798
3902,   0.8589, 0.762124
3903,   0.8589, 0.763672
3904,   0.8589, 0.765544
3905,   0.8589,  0.76302
3906,   0.8589, 0.766412
3907,   0.8589, 0.769229
3908,   0.8589, 0.770473
3909,   0.8589, 0.767583
3910,   0.8589, 0.763707
3911,   0.8589, 0.771497
3912,   0.8589, 0.764429
3913,   0.8589, 0.768273
3914,   0.8589, 0.760658
3915,   0.8589, 0.764541
3916,   0.8589, 0.765984
3917,   0.8589, 0.767492
3918,   0.8589, 0.764813
3919,   0.8589, 0.761344
3920,   0.8589, 0.762108
3921,   0.8589, 0.765067
3922,   0.8589, 0.763379
3923,   0.8589, 0.769641
3924,   0.8589, 0.760963
3925,   0.8589, 0.769904
3926,   0.8589, 0.766543
3927,   0.8589, 0.765983
3928,   0.8589, 0.767726
3929,   0.8589, 0.760648
3930,   0.8589,  0.76985
3931,   0.8589, 0.762306
3932,   0.8589,  0.77713
3933,   0.8589, 0.765033
3934,   0.8589, 0.765712
3935,   0.8589, 0.768092
3936,   0.8589, 0.768128
3937,   0.8589, 0.767078
3938,   0.8589, 0.764989
3939,   0.8589,  0.76396
3940,   0.8589, 0.759006
3941,   0.8589, 0.764524
3942,   0.8589, 0.769522
3943,   0.8589, 0.774459
3944,   0.8589, 0.773714
3945,   0.8589, 0.771701
3946,   0.8589, 0.760678
3947,   0.8589, 0.763065
3948,   0.8589,  0.76456
3949,   0.8589, 0.761378
3950,   0.8589, 0.765106
3951,   0.8589, 0.766794
3952,   0.8589, 0.765203
3953,   0.8589, 0.760039
3954,   0.8589, 0.773287
3955,   0.8589, 0.773341
3956,   0.8589, 0.773855
3957,   0.8589, 0.761653
3958,   0.8589, 0.765301
3959,   0.8589, 0.769993
3960,   0.8589, 0.763937
3961,   0.8589, 0.760325
3962,   0.8589, 0.764662
3963,   0.8589, 0.770329
3964,   0.8589, 0.771695
3965,   0.8589, 0.769421
3966,   0.8589, 0.770577
3967,   0.8589, 0.767497
3968,   0.8589, 0.763653
3969,   0.8589, 0.768775
3970,   0.8589, 0.770959
3971,   0.8589, 0.769234
3972,   0.8589, 0.766232
3973,   0.8589, 0.761781
3974,   0.8589, 0.760669
3975,   0.8589, 0.763225
3976,   0.8589,  0.75859
3977,   0.8589, 0.761057
3978,   0.8589, 0.767345
3979,   0.8589, 0.769776
3980,   0.8589, 0.771186
3981,   0.8589, 0.764542
3982,   0.8589, 0.765969
3983,   0.8589, 0.770727
3984,   0.8589, 0.770966
3985,   0.8589, 0.769287
3986,   0.8589, 0.766925
3987,   0.8589, 0.772813
3988,   0.8589,  0.76707
3989,   0.8589,  0.76769
3990,   0.8589, 0.771328
3991,   0.8589, 0.763979
3992,   0.8589, 0.770735
3993,   0.8589, 0.769343
3994,   0.8589, 0.765275
3995,   0.8589, 0.760705
3996,   0.8589, 0.761222
3997,   0.8589, 0.769274
3998,   0.8589, 0.766204
3999,   0.8589, 0.759296
4000,   0.8589,  0.76239
