gen, tournament_binary_onepoint_best, tournament_binary_onepoint_ave
3914,   0.8385, 0.760546
3915,   0.8385, 0.767218
3916,   0.8385, 0.757443
3917,   0.8385, 0.760615
3918,   0.8385, 0.763664
3919,   0.8385,  0.76376
3920,   0.8385, 0.763531
3921,   0.8385, 0.762654
3922,   0.8385, 0.765353
3923,   0.8385, 0.766607
3924,   0.8385, 0.764242
3925,   0.8385, 0.767027
3926,   0.8385, 0.767198
3927,   0.8385, 0.762559
3928,   0.8385, 0.764485
3929,   0.8385, 0.764122
3930,   0.8385, 0.764018
3931,   0.8385,  0.75936
3932,   0.8385, 0.762701
3933,   0.8385, 0.763239
3934,   0.8385,   0.7612
3935,   0.8385, 0.766949
3936,   0.8385, 0.768122
3937,   0.8385, 0.762864
3938,   0.8385, 0.757451
3939,   0.8385, 0.760763
3940,   0.8388, 0.763663
3941,   0.8388,  0.76543
3942,   0.8388, 0.760322
3943,   0.8388, 0.764555
3944,   0.8388, 0.760791
3945,   0.8388, 0.764256
3946,   0.8388, 0.763373
3947,   0.8388, 0.765778
3948,   0.8388, 0.763878
3949,   0.8388, 0.766414
3950,   0.8388, 0.761279
3951,   0.8388, 0.762428
3952,   0.8388, 0.764331
3953,   0.8388, 0.767165
3954,   0.8388, 0.767106
3955,   0.8388, 0.764041
3956,   0.8388, 0.764799
3957,   0.8388,  0.76441
3958,   0.8388, 0.763251
3959,   0.8388,  0.76458
3960,   0.8388, 0.760507
3961,   0.8388, 0.764467
3962,   0.8388,  0.76492
3963,   0.8388, 0.760285
3964,   0.8388,  0.76327
3965,   0.8388, 0.757828
3966,   0.8388, 0.763654
3967,   0.8388, 0.765644
3968,   0.8388, 0.766095
3969,   0.8388, 0.757851
3970,   0.8388, 0.762587
3971,   0.8388, 0.763384
3972,   0.8388,  0.76088
3973,   0.8388, 0.760923
3974,   0.8388, 0.768708
3975,   0.8388, 0.767467
3976,   0.8388, 0.763731
3977,   0.8388, 0.765428
3978,   0.8388, 0.765227
3979,   0.8388, 0.764955
3980,   0.8388, 0.762755
3981,   0.8388, 0.764382
3982,   0.8388, 0.766786
3983,   0.8388, 0.766989
3984,   0.8388, 0.768624
3985,   0.8388, 0.766957
3986,   0.8388, 0.760632
3987,   0.8388, 0.759754
3988,   0.8388, 0.763191
3989,   0.8388, 0.763484
3990,   0.8388, 0.762594
3991,   0.8388, 0.764389
3992,   0.8388, 0.758543
3993,   0.8388,   0.7645
3994,   0.8388, 0.762752
3995,   0.8388, 0.767312
3996,   0.8388, 0.759809
3997,   0.8388, 0.763539
3998,   0.8388, 0.759021
3999,   0.8388, 0.756673
4000,   0.8388, 0.762974
