gen, tournament_ternary_uniform_best, tournament_ternary_uniform_ave
3746,   0.8341, 0.772073
3747,   0.8341, 0.773727
3748,   0.8341, 0.769351
3749,   0.8341, 0.772358
3750,   0.8341,  0.77252
3751,   0.8341, 0.773587
3752,   0.8341, 0.770948
3753,   0.8341, 0.767588
3754,   0.8341, 0.772209
3755,   0.8341, 0.771119
3756,   0.8341, 0.769877
3757,   0.8341, 0.772721
3758,   0.8341, 0.769895
3759,   0.8341, 0.768385
3760,   0.8341, 0.769015
3761,   0.8341, 0.771353
3762,   0.8341, 0.773144
3763,   0.8341, 0.770302
3764,   0.8341, 0.774036
3765,   0.8341, 0.774536
3766,   0.8341, 0.769722
3767,   0.8341, 0.773145
3768,   0.8341, 0.774413
3769,   0.8341, 0.772514
3770,   0.8341, 0.771538
3771,   0.8341, 0.772069
3772,   0.8341, 0.771583
3773,   0.8341, 0.768456
3774,   0.8341, 0.773588
3775,   0.8341, 0.769809
3776,   0.8341, 0.773515
3777,   0.8341, 0.772659
3778,   0.8341, 0.771296
3779,   0.8341, 0.772856
3780,   0.8341, 0.771114
3781,   0.8341, 0.772983
3782,   0.8341,  0.77101
3783,   0.8341, 0.772721
3784,   0.8341, 0.771623
3785,   0.8341, 0.772559
3786,   0.8341, 0.766501
3787,   0.8341, 0.770168
3788,   0.8341,  0.77021
3789,   0.8341, 0.774615
3790,   0.8341, 0.767898
3791,   0.8341, 0.768631
3792,   0.8341, 0.771696
3793,   0.8341, 0.769892
3794,   0.8341, 0.772282
3795,   0.8341, 0.769844
3796,   0.8341, 0.769899
3797,   0.8341, 0.771091
3798,   0.8341, 0.772383
3799,   0.8341,  0.77111
3800,   0.8341,   0.7682
3801,   0.8341, 0.772464
3802,   0.8341, 0.769815
3803,   0.8341, 0.766708
3804,   0.8341, 0.769865
3805,   0.8341, 0.773174
3806,   0.8341, 0.775733
3807,   0.8341, 0.769182
3808,   0.8341, 0.766989
3809,   0.8341,  0.77173
3810,   0.8341, 0.773066
3811,   0.8341, 0.770941
3812,   0.8341, 0.769781
3813,   0.8341, 0.769723
3814,   0.8341,  0.76966
3815,   0.8341, 0.770677
3816,   0.8341, 0.769673
3817,   0.8341, 0.767724
3818,   0.8341, 0.771415
3819,   0.8341, 0.768857
3820,   0.8341,  0.77219
3821,   0.8341, 0.771064
3822,   0.8341, 0.770417
3823,   0.8341, 0.771124
3824,   0.8341, 0.772616
3825,   0.8341, 0.770171
3826,   0.8341,   0.7756
3827,   0.8341, 0.769629
3828,   0.8341, 0.769008
3829,   0.8341, 0.769732
3830,   0.8341, 0.769817
3831,   0.8341, 0.771291
3832,   0.8341, 0.773191
3833,   0.8341, 0.770932
3834,   0.8341, 0.769128
3835,   0.8341, 0.771135
3836,   0.8341, 0.772745
3837,   0.8341, 0.772178
3838,   0.8341,  0.77191
3839,   0.8341, 0.772793
3840,   0.8341, 0.770728
3841,   0.8341,  0.77353
3842,   0.8341, 0.772304
3843,   0.8341, 0.771499
3844,   0.8341, 0.773207
3845,   0.8341, 0.767784
3846,   0.8341, 0.770531
3847,   0.8341, 0.769642
3848,   0.8341, 0.768559
3849,   0.8341, 0.774176
3850,   0.8341, 0.767428
3851,   0.8341, 0.770545
3852,   0.8341, 0.770523
3853,   0.8341, 0.771097
3854,   0.8341, 0.772056
3855,   0.8341, 0.771406
3856,   0.8341,  0.77484
3857,   0.8341, 0.775333
3858,   0.8341, 0.770769
3859,   0.8341, 0.772378
3860,   0.8341, 0.768407
3861,   0.8341, 0.775461
3862,   0.8341, 0.767378
3863,   0.8341, 0.764492
3864,   0.8341,  0.76814
3865,   0.8341, 0.769973
3866,   0.8341, 0.772303
3867,   0.8341, 0.771129
3868,   0.8341, 0.768027
3869,   0.8341, 0.774921
3870,   0.8341, 0.772369
3871,   0.8341,  0.76661
3872,   0.8341, 0.770379
3873,   0.8341, 0.770663
3874,   0.8341, 0.771528
3875,   0.8341, 0.771322
3876,   0.8341, 0.769122
3877,   0.8341, 0.773462
3878,   0.8341, 0.769173
3879,   0.8341, 0.771114
3880,   0.8341, 0.774495
3881,   0.8341, 0.772872
3882,   0.8341, 0.771796
3883,   0.8341, 0.770869
3884,   0.8341, 0.772808
3885,   0.8343, 0.773968
3886,   0.8343, 0.774524
3887,   0.8343, 0.770611
3888,   0.8343, 0.769509
3889,   0.8343, 0.772898
3890,   0.8343, 0.772829
3891,   0.8343, 0.771291
3892,   0.8343,  0.77132
3893,   0.8343, 0.774452
3894,   0.8343,  0.77132
3895,   0.8343, 0.771438
3896,   0.8343, 0.773291
3897,   0.8343, 0.774507
3898,   0.8343, 0.776201
3899,   0.8343, 0.772967
3900,   0.8343, 0.774095
3901,   0.8343, 0.772146
3902,   0.8343, 0.772491
3903,   0.8343, 0.770782
3904,   0.8343, 0.770485
3905,   0.8343, 0.775588
3906,   0.8343, 0.772187
3907,   0.8343, 0.778028
3908,   0.8343, 0.772795
3909,   0.8343, 0.769926
3910,   0.8343, 0.770665
3911,   0.8343, 0.775034
3912,   0.8343,  0.76826
3913,   0.8343, 0.772702
3914,   0.8343, 0.772289
3915,   0.8343, 0.770815
3916,   0.8343, 0.775831
3917,   0.8343, 0.774873
3918,   0.8343, 0.770797
3919,   0.8343, 0.769748
3920,   0.8343,  0.77322
3921,   0.8345, 0.769722
3922,   0.8345, 0.767524
3923,   0.8345, 0.776109
3924,   0.8345, 0.771052
3925,   0.8345, 0.771548
3926,   0.8345, 0.772442
3927,   0.8345, 0.771713
3928,   0.8345, 0.770774
3929,   0.8345, 0.772243
3930,   0.8345, 0.774392
3931,   0.8345, 0.770768
3932,   0.8345, 0.770013
3933,   0.8345, 0.773696
3934,   0.8345,   0.7723
3935,   0.8345, 0.774261
3936,   0.8345, 0.773482
3937,   0.8345, 0.774247
3938,   0.8345,  0.77486
3939,   0.8345,  0.77409
3940,   0.8345, 0.771646
3941,   0.8345, 0.769441
3942,   0.8345, 0.770668
3943,   0.8345, 0.770821
3944,   0.8345, 0.773148
3945,   0.8345, 0.772698
3946,   0.8345, 0.771272
3947,   0.8345, 0.774288
3948,   0.8345,  0.77323
3949,   0.8345, 0.771635
3950,   0.8345, 0.767869
3951,   0.8345, 0.770272
3952,   0.8345, 0.772244
3953,   0.8345, 0.771315
3954,   0.8345, 0.770079
3955,   0.8345, 0.771847
3956,   0.8345, 0.772855
3957,   0.8345, 0.771717
3958,   0.8345, 0.768553
3959,   0.8345, 0.768021
3960,   0.8345, 0.770745
3961,   0.8345, 0.771744
3962,   0.8345, 0.774606
3963,   0.8345, 0.772013
3964,   0.8345, 0.773456
3965,   0.8345, 0.771016
3966,   0.8345, 0.773879
3967,   0.8345, 0.770141
3968,   0.8345, 0.773846
3969,   0.8345, 0.772756
3970,   0.8345, 0.774372
3971,   0.8345,  0.77495
3972,   0.8345, 0.776034
3973,   0.8345, 0.771659
3974,   0.8345, 0.770782
3975,   0.8345, 0.771129
3976,   0.8345,  0.77287
3977,   0.8345, 0.770897
3978,   0.8345, 0.773292
3979,   0.8345, 0.770732
3980,   0.8345, 0.766783
3981,   0.8345, 0.770267
3982,   0.8345, 0.766872
3983,   0.8345, 0.769185
3984,   0.8345, 0.773036
3985,   0.8345, 0.773053
3986,   0.8345, 0.774926
3987,   0.8345, 0.771367
3988,   0.8345, 0.771026
3989,   0.8345, 0.773698
3990,   0.8345, 0.769241
3991,   0.8345, 0.770081
3992,   0.8345, 0.768411
3993,   0.8345, 0.770859
3994,   0.8345, 0.772755
3995,   0.8345, 0.775473
3996,   0.8345, 0.771404
3997,   0.8345, 0.772491
3998,   0.8345,  0.77076
3999,   0.8345, 0.771625
4000,   0.8345, 0.771043
